segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;Etiquetas
4.84;0.4688074588775635;0.44654151797294617;0.060640640556812286;0.4435833692550659;0.4020056426525116;-0.05332363769412041;0.44294172525405884;0.5004065036773682;-0.019520262256264687;0.4057842195034027;0.3943879306316376;-0.04802418127655983;0.40027305483818054;0.5185739994049072;-0.03698163852095604;0.3600495755672455;0.42258065938949585;-0.025737283751368523;0.36091145873069763;0.47767895460128784;0.025515904650092125;0.2977670729160309;0.430132657289505;0.015394344925880432;0.3050275146961212;0.4765203297138214;0.1407075673341751;0.4755295604467392;0.43940497636795045;0.045295849803369495;0.36280566453933716;0.3866320177912712;-0.02664640825241804;0.3551703244447708;0.5201762616634369;-0.05861144606024027;0.23392550150553384;0.44184372822443646;0.05652924875418345;0.25375694036483765;0.47420469919840497;0.24945299327373505;alejandose
4.87;0.46758779883384705;0.4474038779735565;0.04968161880970001;0.44322383403778076;0.40438464283943176;-0.06524969637393951;0.4417577087879181;0.5027653574943542;-0.02527608536183834;0.4061727821826935;0.3945297598838806;-0.05355273559689522;0.39861369132995605;0.5188867449760437;-0.03794621676206589;0.36046621203422546;0.4230388104915619;-0.02821839600801468;0.3616851270198822;0.4782302975654602;0.02795848250389099;0.29851245880126953;0.4309282898902893;0.01823795959353447;0.306755930185318;0.4755331873893738;0.13936331868171692;0.4741476595401764;0.4401482671499252;0.03342700451612472;0.36388735473155975;0.3890889137983322;-0.02099579432979226;0.35438499599695206;0.5209159851074219;-0.05466297920793295;0.23441282411416373;0.4412245253721873;0.052428106466929116;0.2569192945957184;0.4719033936659495;0.23566711445649466;alejandose
4.9;0.4672258794307709;0.4488102197647095;0.051917292177677155;0.4432286322116852;0.40612804889678955;-0.05621589347720146;0.44159626960754395;0.5037095546722412;-0.02900022454559803;0.40630605816841125;0.3951192796230316;-0.0432300828397274;0.3980918526649475;0.5196133255958557;-0.042791493237018585;0.3605133593082428;0.42326125502586365;-0.02470330521464348;0.36168429255485535;0.47829481959342957;0.024434898048639297;0.29890793561935425;0.4313119053840637;0.0216488279402256;0.30691078305244446;0.47549957036972046;0.13567501306533813;0.4738245218992233;0.4417777627706528;0.03609458934515715;0.36346395313739777;0.39107415825128555;-0.01229107310064137;0.353726863861084;0.521465852856636;-0.05692298337817192;0.23471723993619284;0.44119014342625934;0.056455412258704506;0.2569882571697235;0.4713679254055023;0.23626268903414407;alejandose
4.94;0.46580398082733154;0.44922858476638794;0.055586885660886765;0.44268175959587097;0.4072362184524536;-0.057874251157045364;0.4412536323070526;0.5053914189338684;-0.0235173087567091;0.4059913456439972;0.39676985144615173;-0.04642900079488754;0.39736056327819824;0.5207474827766418;-0.037760648876428604;0.3608223795890808;0.42395395040512085;-0.024619484320282936;0.36153262853622437;0.4784041941165924;0.02436884120106697;0.2992444932460785;0.4320794343948364;0.015274405479431152;0.30610015988349915;0.4754388928413391;0.118939109146595;0.4723739385604858;0.4425908625125885;0.03999855322763324;0.3632141798734665;0.3928276225924492;-0.01056206924840808;0.35308239609003067;0.5220662206411362;-0.049472265876829624;0.2339430054028829;0.4406335949897766;0.034940566246708236;0.2544129093488057;0.46989503502845764;0.18771512806415558;alejandose
4.97;0.4659745693206787;0.4509611427783966;0.0465349517762661;0.44266390800476074;0.40805312991142273;-0.06930850446224213;0.4410044252872467;0.5061885714530945;-0.027421215549111366;0.4057129919528961;0.3977760672569275;-0.06107404828071594;0.3972020447254181;0.5210243463516235;-0.041763611137866974;0.361481636762619;0.4261137545108795;-0.02589314430952072;0.3623068332672119;0.4791403114795685;0.025634169578552246;0.3016972243785858;0.4336543679237366;0.016532132402062416;0.30706632137298584;0.4757804870605469;0.11100347340106964;0.4726164430379868;0.44450304210186004;0.03268289798870683;0.36270100623369217;0.39402151852846146;-0.024703458417207003;0.3528754264116287;0.522230938076973;-0.054010153748095036;0.23590722183386484;0.44070156415303546;0.015756410857041676;0.2539195517698924;0.4710369110107422;0.1539886693159739;alejandose
5.0;0.46613889932632446;0.45261749625205994;0.033845216035842896;0.4426495432853699;0.4095688462257385;-0.0768747329711914;0.440900057554245;0.5066841244697571;-0.039860449731349945;0.40557077527046204;0.4014693796634674;-0.07384222745895386;0.39727339148521423;0.5210267901420593;-0.04404154047369957;0.3624618947505951;0.42712146043777466;-0.02547258511185646;0.3634113669395447;0.47960934042930603;0.02516452968120575;0.30345669388771057;0.43391576409339905;0.023192571476101875;0.3085613250732422;0.47655364871025085;0.07790587097406387;0.47274963855743407;0.44627508223056794;0.01977052856236696;0.36214911192655563;0.3960507661104202;-0.04854195937514305;0.3529273197054863;0.5222081542015076;-0.05501177441328764;0.23734895884990692;0.4407094717025757;0.016498212702572346;0.25211121638615924;0.47115861376126605;0.09366580843925476;alejandose
5.04;0.4663102626800537;0.4546871781349182;0.01453687809407711;0.4426668584346771;0.41022780537605286;-0.09004748612642288;0.44091296195983887;0.5069481134414673;-0.05754401162266731;0.40537962317466736;0.40376797318458557;-0.0871366485953331;0.3979647159576416;0.5208483934402466;-0.05922030657529831;0.36372512578964233;0.42825940251350403;-0.021057605743408203;0.3649563193321228;0.4803476929664612;0.02073540724813938;0.30621668696403503;0.4345303773880005;0.038531914353370667;0.31125763058662415;0.47706228494644165;0.07729154825210571;0.4728906720876694;0.4483603030443192;-0.00020360210910439492;0.3618104159832001;0.3974586948752403;-0.0706484466791153;0.35463541001081467;0.5221755057573318;-0.06694369949400425;0.24017970263957977;0.442569096883138;0.02927779220044613;0.2515606979529063;0.47135066986083984;0.11592051138480504;alejandose
5.07;0.46634969115257263;0.4570927023887634;0.0019260271219536662;0.44338664412498474;0.4123767912387848;-0.09800568968057632;0.44094622135162354;0.5074297785758972;-0.058426037430763245;0.40551137924194336;0.40629228949546814;-0.09762595593929291;0.39858126640319824;0.520542562007904;-0.0570799857378006;0.3649858832359314;0.42968103289604187;-0.02106342650949955;0.3661024272441864;0.48082250356674194;0.020736463367938995;0.3091736137866974;0.4344921410083771;0.04365767166018486;0.31196561455726624;0.47735702991485596;0.07437945902347565;0.4730060487985611;0.4511061042547226;-0.012414191925199703;0.3621484339237213;0.3980059325695038;-0.08159246481955051;0.35556771606206894;0.5221800953149796;-0.0585632948204875;0.24547310173511505;0.44290804862976074;0.019480078636358183;0.25135734180609387;0.4704198439915975;0.06477339938282967;alejandose
5.1;0.4661140441894531;0.4573667645454407;-0.002185115125030279;0.4441831409931183;0.4144943654537201;-0.10141211003065109;0.440976083278656;0.508025586605072;-0.05435590445995331;0.4058450758457184;0.40837225317955017;-0.10265567898750305;0.3992519974708557;0.5205336213111877;-0.04913290590047836;0.3664604127407074;0.4311307370662689;-0.02103344164788723;0.3678501546382904;0.48122549057006836;0.02071036957204342;0.31014761328697205;0.43482744693756104;0.05557723343372345;0.3117614984512329;0.47769972681999207;0.06179065629839897;0.4727732717990875;0.45205597281455995;-0.017797345807775856;0.3625110164284706;0.39855413138866425;-0.0792622696608305;0.356569841504097;0.5222087949514389;-0.046629102900624275;0.24955248832702637;0.44307762384414673;0.0397784790645043;0.25149257977803546;0.4704126516977946;0.048214674616853394;alejandose
5.14;0.46613913774490356;0.4578377604484558;0.008836599066853523;0.4450415074825287;0.415151447057724;-0.09760337322950363;0.4416634440422058;0.508044958114624;-0.04177467152476311;0.406335711479187;0.4097944498062134;-0.0980556383728981;0.4003482758998871;0.5203472375869751;-0.036874715238809586;0.36774584650993347;0.4324788749217987;-0.023521695286035538;0.36855125427246094;0.48258087038993835;0.02323678694665432;0.3123652935028076;0.43500053882598877;0.07211370021104813;0.31263574957847595;0.4776954650878906;0.07910910993814468;0.47287978827953336;0.45252898931503294;-0.007194434394477867;0.3630528748035431;0.3995056375861168;-0.07265959866344929;0.35750821232795715;0.5222309827804565;-0.04044828470796347;0.25674352049827576;0.4445839722951253;0.11595190564791362;0.25475819905598956;0.47030805548032123;0.07812053834398587;alejandose
5.17;0.46616724133491516;0.4574556350708008;0.013291842304170132;0.4459529519081116;0.4165634214878082;-0.09411876648664474;0.4423612654209137;0.5080390572547913;-0.03065931797027588;0.4069902300834656;0.41135966777801514;-0.09741681814193726;0.40154317021369934;0.5203288197517395;-0.028153767809271812;0.36851465702056885;0.4337120056152344;-0.024307725951075554;0.36885175108909607;0.4833427667617798;0.02404746413230896;0.3136206567287445;0.4354000389575958;0.0754055455327034;0.3137029707431793;0.47748368978500366;0.08234967291355133;0.47287169098854065;0.45215506553649903;-0.0022965518292039633;0.3636844903230667;0.39983709901571274;-0.07323975302278996;0.35926416516304016;0.5224034339189529;-0.038708411157131195;0.25860096017519635;0.44568854570388794;0.11919542650381725;0.25501712163289386;0.46952752272288006;0.10454093913237254;alejandose
5.2;0.4668780565261841;0.4576186239719391;0.010419129393994808;0.44680172204971313;0.4169808030128479;-0.10086708515882492;0.44320589303970337;0.508060872554779;-0.032906096428632736;0.4073479175567627;0.411221981048584;-0.10421769320964813;0.40308985114097595;0.5203264951705933;-0.03433997184038162;0.36883291602134705;0.434649258852005;-0.02435728907585144;0.3688739538192749;0.48475876450538635;0.024083465337753296;0.31592851877212524;0.43544813990592957;0.08569826185703278;0.3160739541053772;0.4783225655555725;0.1053108349442482;0.4734819084405899;0.4521883845329285;-0.004742612061090767;0.36357614398002625;0.3994749188423157;-0.08437945693731308;0.3603639081120491;0.5223223716020584;-0.049938660115003586;0.26290468374888104;0.44672922293345135;0.15430530905723572;0.2581163247426351;0.4715811610221863;0.15202450255552927;alejandose
5.24;0.4671042859554291;0.4574848413467407;0.025145191699266434;0.4468870759010315;0.41712045669555664;-0.1001376360654831;0.4437752068042755;0.5079371929168701;-0.02793566696345806;0.4078173339366913;0.4114828109741211;-0.09880971908569336;0.404412180185318;0.5201793313026428;-0.03135046735405922;0.36959215998649597;0.4354524612426758;-0.02574148215353489;0.3693806231021881;0.48554882407188416;0.025472046807408333;0.31622156500816345;0.43631628155708313;0.055772196501493454;0.3161275386810303;0.4787704646587372;0.08839728683233261;0.47375170290470126;0.45196094214916227;0.010231458581984043;0.36351609975099564;0.39897432178258896;-0.0768103338778019;0.3635266423225403;0.5220877081155777;-0.04836276080459356;0.2606145441532135;0.44582565625508624;0.09754001100858052;0.2579209506511688;0.47208694616953534;0.11794381588697433;alejandose
5.27;0.46712255477905273;0.4561980962753296;0.029434826225042343;0.4468059241771698;0.41785046458244324;-0.09681268781423569;0.4438495337963104;0.5078364610671997;-0.017672210931777954;0.40804779529571533;0.4111478924751282;-0.09851369261741638;0.4043569266796112;0.5201217532157898;-0.016162481158971786;0.37032651901245117;0.4355231821537018;-0.02743944153189659;0.3701338469982147;0.485710471868515;0.027192169800400734;0.31669145822525024;0.4368259310722351;0.051756005734205246;0.31673866510391235;0.4788142442703247;0.08697947859764099;0.4738912254571915;0.45103250443935394;0.012987632118165494;0.36357666552066803;0.3978061378002167;-0.07551446370780468;0.3644561469554901;0.5216371417045593;-0.02896593092009425;0.26194175084431964;0.44430748621622723;0.10010289400815964;0.2601136763890584;0.47181593378384906;0.11949748545885086;alejandose
5.3;0.4670499265193939;0.45408952236175537;0.025206370279192924;0.4465363621711731;0.4176569879055023;-0.09809795767068863;0.44385653734207153;0.5073969960212708;-0.02507941983640194;0.40793249011039734;0.4108218252658844;-0.10260483622550964;0.40433555841445923;0.5197339057922363;-0.022152194753289223;0.3703807592391968;0.43544360995292664;-0.026959870010614395;0.3701983094215393;0.48558148741722107;0.026703620329499245;0.3168811500072479;0.4374406039714813;0.049645863473415375;0.31747785210609436;0.47853872179985046;0.07867882400751114;0.4738930553197861;0.44939719438552855;0.00852126320824027;0.3633134663105011;0.39501019567251205;-0.07866742834448814;0.3645566627383232;0.5208510905504227;-0.03207111777737737;0.2611641784509023;0.4424605965614319;0.09355810781319936;0.2601600190003713;0.4711076319217682;0.0987330252925555;alejandose
5.34;0.46668800711631775;0.4517455995082855;0.01894848607480526;0.4456797242164612;0.41755637526512146;-0.09642380475997925;0.4438839554786682;0.5068552494049072;-0.027702316641807556;0.40766334533691406;0.4106081426143646;-0.10065550357103348;0.4041876494884491;0.5195326209068298;-0.026866262778639793;0.3703782856464386;0.4354420304298401;-0.018122853711247444;0.3702390789985657;0.48549503087997437;0.017844663932919502;0.3189036250114441;0.43779122829437256;0.08601418137550354;0.31852617859840393;0.4783436059951782;0.07324791699647903;0.4735842883586884;0.44733200371265414;0.00260926503688097;0.36245524138212204;0.39394789934158325;-0.0789349414408207;0.3657246381044388;0.518901601433754;-0.03696870990097523;0.26432909568150836;0.4422168930371602;0.15178722639878592;0.2604503432909648;0.47103644410769147;0.09307469675938289;alejandose
5.37;0.4663647711277008;0.45095765590667725;0.01878918707370758;0.4450187683105469;0.41770607233047485;-0.08998384326696396;0.4438627362251282;0.5060067772865295;-0.034022554755210876;0.40750157833099365;0.41050541400909424;-0.0931372195482254;0.40415725111961365;0.5190194845199585;-0.02767488919198513;0.3700878918170929;0.4353388547897339;-0.013275856152176857;0.37006840109825134;0.4849202036857605;0.012968886643648148;0.3194838762283325;0.4393634796142578;0.10066571086645126;0.3197021186351776;0.4774548411369324;0.07918015867471695;0.47326875329017637;0.44649018049240113;0.002745426259934902;0.3616715520620346;0.39327506721019745;-0.07148602418601513;0.36741235107183456;0.5186163485050201;-0.02824537130072713;0.2651865482330322;0.44283150633176166;0.17917840679486594;0.2627740104993184;0.47027654449145;0.1172910953561465;alejandose
5.4;0.46584492921829224;0.4487968683242798;0.019946452230215073;0.4444786012172699;0.4177301526069641;-0.09024116396903992;0.4439430832862854;0.5027301907539368;-0.022486064583063126;0.40705373883247375;0.4104008674621582;-0.09640566259622574;0.4056377112865448;0.5167667865753174;-0.008053948171436787;0.37080395221710205;0.4352169930934906;-0.014195019379258156;0.37062937021255493;0.4836563467979431;0.01391034759581089;0.32337436079978943;0.43946123123168945;0.09374380856752396;0.3223646879196167;0.47528961300849915;0.06845341622829437;0.47273439168930054;0.4445773422718048;0.004456434864550829;0.3609854131937027;0.39283719658851624;-0.07488025538623333;0.37162020057439804;0.5177025198936462;-0.009129140293225646;0.26703718304634094;0.4420055150985718;0.13951884458462396;0.26402201255162555;0.4689982533454895;0.09173858165740967;alejandose
5.44;0.4651521146297455;0.44598907232284546;0.0256730318069458;0.44362956285476685;0.41764333844184875;-0.08645905554294586;0.443806529045105;0.5017206072807312;-0.018338575959205627;0.40597987174987793;0.4102034568786621;-0.09389812499284744;0.40557247400283813;0.5156416296958923;-0.006996902637183666;0.37064290046691895;0.43480178713798523;-0.016318494454026222;0.3707195520401001;0.48283299803733826;0.015987476333975792;0.322734534740448;0.4394538700580597;0.07801209390163422;0.3229798674583435;0.4736342132091522;0.0575602725148201;0.4720754474401474;0.4421298414468765;0.011272733844816685;0.360472209751606;0.3925877511501312;-0.06898892670869827;0.3701566979289055;0.5162267237901688;-0.004327168528106995;0.26534663637479144;0.4421425759792328;0.07575062662363052;0.26392674446105957;0.4689416786034902;0.03616139696290096;alejandose
5.47;0.464607298374176;0.44430652260780334;0.03981161117553711;0.4429187476634979;0.4170050621032715;-0.05995147302746773;0.4437642991542816;0.49985143542289734;-0.011616187170147896;0.40518811345100403;0.4094921052455902;-0.06817413121461868;0.40555208921432495;0.5149644613265991;0.011510249227285385;0.370824933052063;0.4332805871963501;-0.012422855012118816;0.3709542751312256;0.48068490624427795;0.012141449376940727;0.3221643567085266;0.43938684463500977;0.04886462911963463;0.3234844505786896;0.47380104660987854;0.019051043316721916;0.4714371830224991;0.4406870812177658;0.027365183178335428;0.36002353578805923;0.39191941916942596;-0.046141449362039566;0.3726077601313591;0.5116987973451614;0.038669648580253124;0.2641792396704356;0.4424584011236827;0.039608013505736984;0.2622749904791514;0.4710548420747121;-0.01420787895040121;alejandose
5.5;0.46458202600479126;0.4441474676132202;0.039607156068086624;0.4427134692668915;0.4168189465999603;-0.06784241646528244;0.4437066316604614;0.49730539321899414;0.006333672441542149;0.4048187732696533;0.40867358446121216;-0.078262098133564;0.40537741780281067;0.5106459856033325;0.034106507897377014;0.3715631067752838;0.4321408271789551;-0.019502608105540276;0.3719528615474701;0.4775684177875519;0.019250011071562767;0.3229728937149048;0.4374639093875885;0.03029497340321541;0.32573145627975464;0.46986299753189087;0.022457163780927658;0.47132761776447296;0.44053150713443756;0.027351672964869067;0.35978784412145615;0.3913704827427864;-0.05482909642159939;0.37443695962429047;0.5032352805137634;0.06065166089683771;0.2637775142987569;0.4427705804506938;0.00422672772159179;0.26227254668871564;0.4737718303998311;-0.02452309988439083;alejandose
5.54;0.46391522884368896;0.44406843185424805;0.0022836236748844385;0.442156046628952;0.41668328642845154;-0.10335802286863327;0.44276687502861023;0.4967535734176636;-0.011225895024836063;0.4047308564186096;0.4081176221370697;-0.11422552168369293;0.4047483503818512;0.5088223814964294;0.016049085184931755;0.37161335349082947;0.43011951446533203;-0.02803388237953186;0.3722452223300934;0.4755312502384186;0.027744529768824577;0.3243836462497711;0.43635937571525574;0.027087684720754623;0.32977575063705444;0.4653624892234802;0.040182679891586304;0.47043514251708984;0.4399659365415573;-0.010575625055935234;0.3598376736044884;0.39083751291036606;-0.08850072138011456;0.38425737619400024;0.4997631832957268;0.05206686072051525;0.26387424270311993;0.44333768884340924;-0.020128091952453058;0.27037472526232403;0.4704564611117045;0.02059092908166349;alejandose
5.57;0.4639720916748047;0.4441708028316498;0.0038266454357653856;0.44204360246658325;0.4152894616127014;-0.10655727237462997;0.4427613317966461;0.4958361089229584;-0.014002972282469273;0.4045275151729584;0.4068983793258667;-0.11638692021369934;0.4042370319366455;0.5054589509963989;0.014238492585718632;0.3709668219089508;0.42824795842170715;-0.03360471501946449;0.37211689352989197;0.4747154116630554;0.033303484320640564;0.32476067543029785;0.43650323152542114;0.03890235349535942;0.33206039667129517;0.4616725742816925;0.09828454256057739;0.47043740153312685;0.43978736698627474;-0.00945321589242667;0.35987045615911484;0.3898268863558769;-0.08730144426226616;0.38563619554042816;0.49483494460582733;0.048123799264431;0.263658066590627;0.4437641700108846;0.03539727721363306;0.27855756878852844;0.4671645661195119;0.13137807448705038;alejandose
5.6;0.4640197157859802;0.443347305059433;0.022419540211558342;0.44182103872299194;0.413208931684494;-0.10020693391561508;0.44284069538116455;0.492593914270401;-0.0036778487265110016;0.4045235514640808;0.40586790442466736;-0.10788513720035553;0.4048888087272644;0.5023005604743958;0.0345999151468277;0.37077248096466064;0.4277322590351105;-0.03442152217030525;0.37200653553009033;0.47355878353118896;0.03414614871144295;0.3258517384529114;0.4371348023414612;0.04326765984296799;0.33305495977401733;0.45999160408973694;0.10951042175292969;0.47038373351097107;0.4390268862247467;0.009538976941257715;0.36019421368837357;0.3886203020811081;-0.07145854458212852;0.3976857662200928;0.4879092648625374;0.08133425004780293;0.2642228901386261;0.44419705867767334;0.04546567549308141;0.28019142150878906;0.46640631556510925;0.14750968913237253;alejandose
5.64;0.4639813005924225;0.4431251883506775;0.02080901525914669;0.44132551550865173;0.41295570135116577;-0.09838174283504486;0.442592591047287;0.49313265085220337;-0.009191212244331837;0.4045434296131134;0.4053212106227875;-0.10791445523500443;0.4048458933830261;0.5026652812957764;0.02130831778049469;0.3705364167690277;0.42706793546676636;-0.03421327471733093;0.37205231189727783;0.4736725986003876;0.03395205736160278;0.32523056864738464;0.4368804693222046;0.044147562235593796;0.3357067406177521;0.4575904309749603;0.1279134303331375;0.4702943444252014;0.43869936764240264;0.007517497614026069;0.36062487214803696;0.38750288635492325;-0.07599844038486481;0.39420006424188614;0.4899738058447838;0.06084136851131916;0.26396902402242023;0.4446232219537099;0.07021576166152954;0.2848688066005707;0.4631106952826182;0.20713460445404053;alejandose
5.67;0.46384137868881226;0.4422748386859894;0.0352708101272583;0.4414098262786865;0.41301101446151733;-0.09253580123186111;0.4424527585506439;0.49355414509773254;0.01844332367181778;0.405017614364624;0.4052332043647766;-0.10343805700540543;0.40804705023765564;0.5039443373680115;0.07491348683834076;0.3706931471824646;0.42684122920036316;-0.040296465158462524;0.37228313088417053;0.4736023247241974;0.04007098823785782;0.3249468505382538;0.43713289499282837;0.019376778975129128;0.33948805928230286;0.4552502930164337;0.1270667165517807;0.4700562059879303;0.43793354332447054;0.0211798130068928;0.36237508803606033;0.38554607331752777;-0.06286591198295355;0.41958823800086975;0.4845410957932472;0.13841478526592255;0.2629895508289337;0.4443000356356303;0.018328935839235783;0.28872190912564594;0.4605827530225118;0.18482793867588043;alejandose
5.7;0.46382996439933777;0.4418255090713501;0.03350183367729187;0.44171786308288574;0.41332778334617615;-0.09293514490127563;0.44210654497146606;0.4935608208179474;0.021308306604623795;0.40607231855392456;0.40526390075683594;-0.10263139009475708;0.40966516733169556;0.504665732383728;0.08529258519411087;0.37109142541885376;0.4269661605358124;-0.04082262143492699;0.3724159300327301;0.47276586294174194;0.040628042072057724;0.3288764953613281;0.43411219120025635;0.019217394292354584;0.3396501839160919;0.45435237884521484;0.12426327168941498;0.470032599568367;0.43750867545604705;0.018877531483303754;0.3654380589723587;0.38427501171827316;-0.06476273201406002;0.4244004860520363;0.48406122624874115;0.15515108034014702;0.2629307806491852;0.4434395929177602;0.037359497199455895;0.28771281242370605;0.456239918867747;0.19620180130004883;alejandose
5.74;0.463832825422287;0.4417042136192322;0.032269299030303955;0.44219642877578735;0.4140566885471344;-0.09660142660140991;0.44206637144088745;0.4933128356933594;0.019187340512871742;0.40650418400764465;0.4052830636501312;-0.10352038592100143;0.4110247492790222;0.5053161978721619;0.0898013561964035;0.372676283121109;0.4268621504306793;-0.04206550866365433;0.3737338185310364;0.47085654735565186;0.041893281042575836;0.3279884159564972;0.4336237907409668;0.007187860552221537;0.33934450149536133;0.45361319184303284;0.11314477026462555;0.47005361318588257;0.4375081121921539;0.01545456824824214;0.3673698827624321;0.38276709616184235;-0.06590011529624462;0.4277838319540024;0.4864865839481354;0.16961471736431122;0.2627323468526204;0.44333524505297345;0.019146873072410624;0.2881501813729604;0.4573246439297994;0.1747360328833262;alejandose
5.77;0.4638397693634033;0.4418426752090454;0.030264316126704216;0.4427005350589752;0.4140962064266205;-0.09700857102870941;0.4421093463897705;0.491954505443573;0.019993077963590622;0.40677812695503235;0.4049616754055023;-0.10553056746721268;0.420762836933136;0.5027459859848022;0.0951894149184227;0.37312355637550354;0.4263181686401367;-0.04168301075696945;0.3738897740840912;0.4688515067100525;0.04150621220469475;0.32855793833732605;0.43278130888938904;0.012339117005467415;0.3387506306171417;0.45312970876693726;0.10996212065219879;0.4700954586267471;0.43763875365257265;0.01463504983112216;0.36914750933647156;0.38220085948705673;-0.06638225354254246;0.4303191304206848;0.48589882999658585;0.18592064827680588;0.2636776864528656;0.4426369865735372;0.015795539598912;0.2866644561290741;0.4559547007083893;0.15839667121569315;alejandose
5.8;0.46351590752601624;0.4399418234825134;0.02058478258550167;0.442721962928772;0.41537025570869446;-0.10656231641769409;0.44211718440055847;0.4887027144432068;0.03214311972260475;0.4068860709667206;0.4049910306930542;-0.11768607050180435;0.42342162132263184;0.49772554636001587;0.10951702296733856;0.37328800559043884;0.4274114966392517;-0.05026615783572197;0.37414538860321045;0.4679579436779022;0.05009271204471588;0.3280249536037445;0.4328852891921997;-0.0056640212424099445;0.3403429687023163;0.44891881942749023;0.1511761099100113;0.469642773270607;0.43670983910560607;0.00428052106872201;0.37068094313144684;0.3814028352499008;-0.07506747357547283;0.427594818174839;0.4842066243290901;0.19517967104911804;0.26374946037928265;0.44256022572517395;-0.03064677243431409;0.28929760058720905;0.44901986916859943;0.2062379022439321;alejandose
5.84;0.46334218978881836;0.4388813078403473;0.01842232421040535;0.4426301121711731;0.4160090684890747;-0.10684330016374588;0.44211629033088684;0.48725706338882446;0.03475859388709068;0.40703651309013367;0.40514472126960754;-0.11621729284524918;0.42255523800849915;0.49532952904701233;0.1157836988568306;0.3731382191181183;0.42851927876472473;-0.05108898505568504;0.37411609292030334;0.4664047956466675;0.05092335119843483;0.32679125666618347;0.4329090714454651;-0.0014928571181371808;0.3401333689689636;0.44677501916885376;0.15490983426570892;0.4694066345691681;0.4361572742462158;0.002362640597857535;0.37103716284036636;0.38115935027599335;-0.07424175180494785;0.4244397133588791;0.48295851051807404;0.20801100879907608;0.2639791468779246;0.4419647951920827;-0.005891749480118354;0.29001784324645996;0.4490008056163788;0.2326237012942632;alejandose
5.87;0.4624458849430084;0.43735840916633606;0.013598245568573475;0.44222283363342285;0.41702282428741455;-0.10868808627128601;0.4415868818759918;0.48778486251831055;0.03181811422109604;0.4071582853794098;0.4055260121822357;-0.11491905152797699;0.4228140413761139;0.4970642030239105;0.11885453015565872;0.37290480732917786;0.4310135543346405;-0.051046594977378845;0.37408044934272766;0.46711453795433044;0.0508505180478096;0.3249676525592804;0.43387991189956665;0.007481054402887821;0.33974477648735046;0.44842225313186646;0.16513746976852417;0.4685109227895737;0.4348836958408356;-0.0030259563587605952;0.3711860105395317;0.380622923374176;-0.06744817830622196;0.42510122805833817;0.48276379704475403;0.22189638018608093;0.26411980390548706;0.44128259023030597;0.016529909955958526;0.2947739362716675;0.4458185136318207;0.26026618480682373;alejandose
5.9;0.46193110942840576;0.43663784861564636;0.01584623008966446;0.44217029213905334;0.4183131158351898;-0.10579435527324677;0.44154614210128784;0.48888036608695984;0.037665851414203644;0.40755006670951843;0.4065055847167969;-0.11111794412136078;0.4209577739238739;0.5023572444915771;0.11769038438796997;0.37285757064819336;0.43180739879608154;-0.05067569389939308;0.3743387758731842;0.4675723910331726;0.05049595609307289;0.32253512740135193;0.43417924642562866;-0.005641486495733261;0.34157997369766235;0.44899481534957886;0.16484101116657257;0.46807950735092163;0.43428716957569125;0.0008743691076233517;0.37088657915592194;0.378912091255188;-0.05797294620424509;0.42533669620752335;0.48377813398838043;0.20666978880763054;0.26160699129104614;0.4409075677394867;-0.012106300118224075;0.2990703483422597;0.44316595792770386;0.25820467869440716;alejandose
5.94;0.4617610573768616;0.4355478882789612;0.03807492554187775;0.44228705763816833;0.42028436064720154;-0.08148027956485748;0.44173282384872437;0.48807188868522644;0.06788121163845062;0.4081421196460724;0.41021013259887695;-0.09575653821229935;0.42212289571762085;0.49175578355789185;0.13363216817378998;0.3741290867328644;0.4330662488937378;-0.05292525514960289;0.3764573335647583;0.4678384065628052;0.05274128168821335;0.32305723428726196;0.4341958165168762;-0.013975732028484344;0.3429902493953705;0.448885977268219;0.16381235420703888;0.467866250872612;0.4336230784654617;0.023696950636804104;0.37178926169872284;0.3789573609828949;-0.05707502830773592;0.42229942977428436;0.4759962558746338;0.19619150832295418;0.2625384529431661;0.44091248512268066;-0.06009968866904577;0.2988609770933787;0.44205031792322796;0.21925115585327148;alejandose
