segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z
0.03;0.5424897074699402;0.3007614314556122;-0.19336476922035217;0.5910245180130005;0.3673505187034607;-0.08142825961112976;0.5126070976257324;0.3579636216163635;-0.05979328230023384;0.6020315289497375;0.47409194707870483;-0.05585840344429016;0.5050554275512695;0.47017544507980347;-0.017041290178894997;0.5709595084190369;0.5796511769294739;-0.007952975109219551;0.5297417044639587;0.5754408240318298;0.007907017134130001;0.5665232539176941;0.7201979160308838;0.014400443993508816;0.5326066613197327;0.7226533889770508;0.035815950483083725;0.5493182301521301;0.27604828476905824;-0.1982569321990013;0.6018287092447281;0.5796176344156265;-0.17527096346020699;0.5051694065332413;0.582991823554039;-0.1199682280421257;0.5651400287946066;0.8659882744153341;0.1624619464079539;0.536917507648468;0.8739591439565023;0.17295271158218384
0.07;0.543712854385376;0.29890963435173035;-0.19668039679527283;0.5911834836006165;0.36722859740257263;-0.0778200551867485;0.5129595994949341;0.3587128818035126;-0.06798996776342392;0.6021035313606262;0.474829763174057;-0.03807960823178291;0.5064873695373535;0.4706607162952423;-0.032342080026865005;0.5723929405212402;0.5795837640762329;-0.00514250248670578;0.5308762788772583;0.5756790637969971;0.005104042589664459;0.5682969689369202;0.7206268310546875;0.010964345186948776;0.532838761806488;0.722719132900238;0.02190542034804821;0.5499417185783386;0.2754724740982056;-0.20104804784059524;0.6025169044733047;0.5820271819829941;-0.14718559570610523;0.506122037768364;0.5843374282121658;-0.13483809679746628;0.5658426880836487;0.8666742245356241;0.14655057589213052;0.537322203318278;0.8737910787264506;0.14988010625044504
0.1;0.5446159839630127;0.2975628972053528;-0.19469477236270905;0.5911953449249268;0.3671324849128723;-0.07029829919338226;0.513207733631134;0.35902372002601624;-0.06749655306339264;0.6021707057952881;0.4749738574028015;-0.030663201585412025;0.5071394443511963;0.470840722322464;-0.03509417176246643;0.5731495022773743;0.5792129039764404;-0.003361466573551297;0.5314444303512573;0.5756819248199463;0.0033253009896725416;0.5692929029464722;0.7214357256889343;0.007933325134217739;0.532952606678009;0.722787082195282;0.016542281955480576;0.5504705429077148;0.2748839557170868;-0.19807153046131135;0.6029485166072845;0.5826340019702911;-0.1402798742055893;0.5073570907115936;0.5851726084947586;-0.1377883069217205;0.5660801728566488;0.8674258391062418;0.1380510926246643;0.5376954078674316;0.8734638293584188;0.14163491129875183
0.13;0.5452014803886414;0.2971768081188202;-0.1844581961631775;0.5912356972694397;0.36711692810058594;-0.06149742007255554;0.5134956240653992;0.35914868116378784;-0.060371123254299164;0.6022181510925293;0.4750891327857971;-0.02682354673743248;0.5073206424713135;0.4708242416381836;-0.03143013268709183;0.5733073353767395;0.5791349411010742;-0.00332986400462687;0.5317906737327576;0.575684666633606;0.0032991713378578424;0.5696563124656677;0.7224120497703552;0.0053268913179636;0.5330730676651001;0.7229185700416565;0.01763809286057949;0.5508501052856445;0.27467182874679563;-0.1873559035360813;0.6031025797128677;0.5828548818826675;-0.14096180349588394;0.5084111988544464;0.5852408111095428;-0.13493626564741135;0.5662988225618998;0.8675931692123413;0.140509066482385;0.5381067593892416;0.8732142249743143;0.14709016432364783
0.17;0.5455852746963501;0.2970579266548157;-0.19035550951957703;0.591316282749176;0.3671550452709198;-0.06580520421266556;0.513611912727356;0.3592672348022461;-0.06471453607082367;0.602238655090332;0.47594699263572693;-0.03032291866838932;0.5073884725570679;0.4708106219768524;-0.036093682050704956;0.5737392902374268;0.5791346430778503;-0.0031978704500943422;0.5323814153671265;0.5759932398796082;0.0031693822238594294;0.5699033141136169;0.7227810025215149;0.005864289589226246;0.5331258773803711;0.7232118844985962;0.020190929993987083;0.5511619925498963;0.27446566224098207;-0.19256864935159684;0.6031091809272766;0.5841853320598602;-0.14258025772869587;0.5092308819293976;0.5855668634176254;-0.14053953997790813;0.5665761431058248;0.8674065073331197;0.14309952656428018;0.5382928848266602;0.8726311326026917;0.15135360012451807
0.2;0.5456552505493164;0.29713112115859985;-0.1846896857023239;0.5913624167442322;0.36715441942214966;-0.059428006410598755;0.5137115120887756;0.3593636155128479;-0.05692916363477707;0.6022436022758484;0.4760974049568176;-0.026985999196767807;0.5073804259300232;0.4707717001438141;-0.03506319969892502;0.5741121768951416;0.578635036945343;-0.00337351206690073;0.5328486561775208;0.5759943723678589;0.0033422706183046103;0.5703527927398682;0.7228573560714722;0.005445593968033791;0.5332198739051819;0.7233635187149048;0.020825836807489395;0.5512953877449036;0.2744700312614441;-0.18721354454755784;0.60301873087883;0.5845646858215332;-0.14167109318077564;0.5102072060108185;0.5859381258487701;-0.1376061737537384;0.5669939319292704;0.8673866192499796;0.1454767088095347;0.5386269489924113;0.8724033037821451;0.15351027995347977
0.23;0.5456766486167908;0.2971687614917755;-0.18353548645973206;0.5913631916046143;0.3671520948410034;-0.059900976717472076;0.5137876868247986;0.3594003915786743;-0.05600966885685921;0.602235734462738;0.47620928287506104;-0.02853473089635372;0.5073592662811279;0.47066232562065125;-0.03284725919365883;0.5744072198867798;0.5778430700302124;-0.003472323762252927;0.5332711338996887;0.5758645534515381;0.003445225302129984;0.5709047913551331;0.7228305339813232;0.005620452109724283;0.5334288477897644;0.7232430577278137;0.021307457238435745;0.5513374745845795;0.27447757720947263;-0.18631032705307007;0.6027487814426422;0.5853339582681656;-0.1420227847993374;0.511331707239151;0.5860271006822586;-0.1361005362123251;0.5674191315968832;0.8674681584040324;0.14102844645579657;0.5389123956362406;0.872314989566803;0.15083242456118265
0.27;0.5457015037536621;0.2972213327884674;-0.17708668112754822;0.591363787651062;0.3671491742134094;-0.05706813558936119;0.5138451457023621;0.35955220460891724;-0.05105401948094368;0.6021264791488647;0.4762207865715027;-0.029910434037446976;0.507340669631958;0.4706559181213379;-0.030380580574274063;0.5745306611061096;0.5772049427032471;-0.0035017237532883883;0.5336110591888428;0.5756558775901794;0.003484839340671897;0.5713633894920349;0.7226617932319641;0.006155802868306637;0.5337151288986206;0.7230261564254761;0.021563075482845306;0.5513896226882935;0.2744884639978409;-0.17972337529063226;0.6018940955400467;0.5852554142475128;-0.14472141489386559;0.512167364358902;0.5861484408378601;-0.13341645523905754;0.5678935647010803;0.8675019343694051;0.1342202996214231;0.5392820835113525;0.8724295695622762;0.14620100458463034
0.3;0.5457026362419128;0.2974582016468048;-0.17936211824417114;0.5913612246513367;0.3671492040157318;-0.05908829718828201;0.5138829350471497;0.35973116755485535;-0.05259958654642105;0.6021223664283752;0.47622889280319214;-0.03110244870185852;0.5073258280754089;0.47065451741218567;-0.029911115765571594;0.5746123194694519;0.5766744613647461;-0.0042168693616986275;0.5339933037757874;0.5753930807113647;0.0042128595523536205;0.5716148018836975;0.7221978902816772;0.00649534584954381;0.5340696573257446;0.7228168845176697;0.021780695766210556;0.5514033079147339;0.2745725929737091;-0.1824399635195732;0.6006011813879013;0.5851872265338898;-0.14518476650118828;0.5124539583921432;0.5862971842288971;-0.13356422632932663;0.568136473496755;0.86740114291509;0.13261631379524866;0.5394038160641988;0.8723671634991964;0.14626608540614447
0.33;0.5456875562667847;0.29754412174224854;-0.17790624499320984;0.5913946628570557;0.36714881658554077;-0.060625962913036346;0.5139933228492737;0.3599627614021301;-0.05034822225570679;0.6021115779876709;0.4762285649776459;-0.03157547861337662;0.5073255300521851;0.47066742181777954;-0.025932908058166504;0.5747436881065369;0.5764709115028381;-0.005096120294183493;0.5341726541519165;0.5752240419387817;0.005102961324155331;0.5718134641647339;0.7218644618988037;0.006774159613996744;0.5344149470329285;0.722777783870697;0.021863367408514023;0.5514045774936676;0.27457475066185;-0.18099489137530328;0.5988037288188934;0.5853194743394852;-0.14643405005335808;0.512727752327919;0.5864335298538208;-0.12940064817667007;0.5683685342470804;0.867321769396464;0.13197924693425497;0.539568285147349;0.8723202149073283;0.14653199662764868
