segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z
0.03;0.5487270951271057;0.3391016125679016;-0.12197843939065933;0.5203437209129333;0.3877185583114624;0.07073164731264114;0.5228717923164368;0.38997888565063477;-0.24326303601264954;0.5203900337219238;0.5085206031799316;0.10253927856683731;0.5269546508789062;0.5205401182174683;-0.27454373240470886;0.5250999927520752;0.6154454946517944;0.1027752235531807;0.5284861326217651;0.6194226741790771;-0.10297110676765442;0.5305158495903015;0.7615317702293396;0.2165147364139557;0.5260804295539856;0.7744606733322144;0.0013894691364839673;0.5476111769676208;0.3153011083602905;-0.10749676823616028;0.5256877839565277;0.6283498704433441;0.042340246960520744;0.559293121099472;0.6362078338861465;-0.25278110057115555;0.5296259721120199;0.910616954167684;0.35661716262499493;0.5264625747998556;0.9340561230977377;0.12096760421991348
0.07;0.5486133098602295;0.34004318714141846;-0.119983971118927;0.520313560962677;0.38968053460121155;0.06876666843891144;0.5228714942932129;0.39048463106155396;-0.23821987211704254;0.5188990235328674;0.5103565454483032;0.09099902957677841;0.5282528400421143;0.5203990340232849;-0.2709375321865082;0.5256863832473755;0.6169186234474182;0.09883389621973038;0.528968870639801;0.6193540096282959;-0.09901650995016098;0.5305355191230774;0.7627350091934204;0.20240789651870728;0.5264844298362732;0.7741568684577942;0.0012950996169820428;0.5474785566329956;0.3159325510263443;-0.10575950592756271;0.5219581425189972;0.6333246231079102;0.02751708636060357;0.5590960830450058;0.6358910351991653;-0.251603402197361;0.5296765565872192;0.9117276668548584;0.3331512212753296;0.5265390078226725;0.9338376720746359;0.11851384739081065
0.1;0.5486136078834534;0.3402360677719116;-0.11980948597192764;0.5203036069869995;0.39034193754196167;0.06632198393344879;0.5227586030960083;0.39049872756004333;-0.23728449642658234;0.519017219543457;0.5107884407043457;0.08724786341190338;0.5287156105041504;0.5202202796936035;-0.27063262462615967;0.5262861251831055;0.6174322962760925;0.09709125757217407;0.5296222567558289;0.6191567182540894;-0.09727372229099274;0.5305358171463013;0.7629709839820862;0.19786103069782257;0.5266053676605225;0.7733646631240845;0.0006226751138456166;0.547434139251709;0.31615218222141267;-0.10567290261387825;0.5215690284967422;0.6358298808336258;0.024390123784542084;0.5591464340686798;0.6355025470256805;-0.25248289480805397;0.5296710133552551;0.9128641883532206;0.3269395629564921;0.5265233516693115;0.9337959289550781;0.11607096344232559
0.13;0.548775315284729;0.3402598202228546;-0.11962465941905975;0.5203031301498413;0.39051416516304016;0.06559661030769348;0.522741436958313;0.39040517807006836;-0.23716503381729126;0.5190454721450806;0.5110324025154114;0.08615618944168091;0.5290824770927429;0.5199816823005676;-0.27029600739479065;0.5267321467399597;0.6177718639373779;0.09681018441915512;0.529906690120697;0.6190396547317505;-0.09698951244354248;0.5305764675140381;0.7628423571586609;0.19496594369411469;0.5267190337181091;0.7725681662559509;-0.0019899033941328526;0.5474530100822449;0.31615855991840364;-0.10551012046635151;0.5216854810714722;0.6366758346557617;0.024258209858089685;0.5592182725667953;0.6352813839912415;-0.2524316646158695;0.5296817620595297;0.9130465189615885;0.3221232195695241;0.5265754262606303;0.9336155454317728;0.11075893044471741
0.17;0.5489667057991028;0.34038373827934265;-0.12098318338394165;0.5204182267189026;0.3905491232872009;0.06420763581991196;0.5227680802345276;0.3903532326221466;-0.23762927949428558;0.5192075967788696;0.5110573172569275;0.08567291498184204;0.5295004844665527;0.5197603702545166;-0.2724379301071167;0.5273560285568237;0.6177567839622498;0.09715023636817932;0.5303765535354614;0.6184951663017273;-0.09733127802610397;0.5307410359382629;0.7625307440757751;0.19353985786437988;0.5268105268478394;0.7712379097938538;-0.005510137882083654;0.547493851184845;0.3162726849317551;-0.10693450346589088;0.5220871269702911;0.6371770054101944;0.02442119736224413;0.5593270510435104;0.6352753788232803;-0.2602793164551258;0.529697318871816;0.9133801857630411;0.3193850020567576;0.5265870889027914;0.9336301485697428;0.10356766730546951
0.2;0.5491933226585388;0.3403888940811157;-0.12255796045064926;0.5208169221878052;0.390529066324234;0.06312264502048492;0.5228267908096313;0.39029958844184875;-0.23850883543491364;0.5196735858917236;0.5110493302345276;0.08530065417289734;0.5296358466148376;0.5194591879844666;-0.27472037076950073;0.52779221534729;0.6177313923835754;0.09735377877950668;0.5304608941078186;0.6180700063705444;-0.09753383696079254;0.5310643315315247;0.7624796628952026;0.1937207281589508;0.5271278023719788;0.7709990739822388;-0.00685996375977993;0.5475709736347198;0.31627815067768095;-0.1085657972842455;0.5227930694818497;0.6375966817140579;0.023868317482993007;0.5595023781061172;0.6352270245552063;-0.26409104093909264;0.5297833283742269;0.9137056668599447;0.32076682647069293;0.5267016887664795;0.9342073400815328;0.10143616919716199
0.23;0.5493394136428833;0.3404235541820526;-0.12363690882921219;0.5211701989173889;0.39052626490592957;0.062487974762916565;0.5228781700134277;0.39030733704566956;-0.23924462497234344;0.5200375318527222;0.511065661907196;0.08486798405647278;0.5297558903694153;0.5193127989768982;-0.27553847432136536;0.5283583998680115;0.6177124381065369;0.09745100140571594;0.5305147767066956;0.6178535223007202;-0.09762760996818542;0.5314517021179199;0.7624695897102356;0.19327501952648163;0.5274938344955444;0.7710248231887817;-0.007878386415541172;0.5476113677024841;0.31633550226688384;-0.10963257998228074;0.524542361497879;0.6376194953918457;0.02330342889763415;0.5596824735403061;0.635214701294899;-0.263724610209465;0.5297966798146566;0.9136555989583334;0.3191591997941335;0.5270406206448873;0.9344670375188192;0.0981694757938385
0.27;0.5493685603141785;0.3407037556171417;-0.12390213459730148;0.5212404727935791;0.39053261280059814;0.06134762242436409;0.5229410529136658;0.3903464376926422;-0.23936308920383453;0.5202441811561584;0.5110911726951599;0.08313769102096558;0.5299614667892456;0.5193025469779968;-0.275516539812088;0.5287581086158752;0.6177697777748108;0.0970173254609108;0.5305448770523071;0.6178562045097351;-0.0971861481666565;0.5316702723503113;0.7625262141227722;0.19164258241653442;0.5275682210922241;0.7712215781211853;-0.007853762246668339;0.547625458240509;0.31675278544425967;-0.10992863886058331;0.5257499814033508;0.6376403868198395;0.022237605415284634;0.5598042905330658;0.6352172642946243;-0.2625086270272732;0.5298275152842203;0.9136838316917419;0.3155348797639211;0.5272250771522522;0.9345938364664713;0.09764072299003601
0.3;0.5495662093162537;0.3408327102661133;-0.12517839670181274;0.5213630199432373;0.3905421197414398;0.05908139422535896;0.5229612588882446;0.3904304802417755;-0.23955778777599335;0.5203169584274292;0.5111009478569031;0.08108485490083694;0.5300034880638123;0.5193236470222473;-0.2755160927772522;0.5289815068244934;0.6178655624389648;0.09654442965984344;0.5305672883987427;0.6178690791130066;-0.09670843183994293;0.5317057967185974;0.7625941634178162;0.1913134902715683;0.5275676846504211;0.7715216279029846;-0.007538266945630312;0.5477151513099671;0.3169047921895981;-0.11131070852279663;0.5263788402080536;0.6376911997795105;0.021455579670146108;0.5598271787166595;0.6352554112672806;-0.262170497328043;0.5299315651257833;0.9137970805168152;0.3156055112679799;0.527394155661265;0.9347266356150309;0.09924233208100001
0.33;0.5497125387191772;0.34089627861976624;-0.12603330612182617;0.5216130018234253;0.3905496895313263;0.058706872165203094;0.5229652523994446;0.3905753791332245;-0.24026742577552795;0.5205498337745667;0.5110992789268494;0.0815376490354538;0.530026376247406;0.5193872451782227;-0.2761765122413635;0.5292625427246094;0.6182996034622192;0.0964316576719284;0.5305686593055725;0.6181612610816956;-0.0965934619307518;0.5317195057868958;0.7630487084388733;0.1925591677427292;0.5275366306304932;0.772365927696228;-0.006433302536606789;0.5477652609348297;0.31698077023029325;-0.11215229853987693;0.5282566845417023;0.6376902312040329;0.02147291530855;0.5598207712173462;0.6354118138551712;-0.26293449103832245;0.5300460855166117;0.9141479730606079;0.31804215908050537;0.5276012221972147;0.9351291457811991;0.10312918076912563
