segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta;Vista
2.07;0.5964773297309875;0.34851905703544617;0.10723615437746048;0.5537800788879395;0.41307154297828674;0.007429315242916346;0.6212448477745056;0.4124615490436554;-0.02392658032476902;0.5518608093261719;0.5163597464561462;0.01661095954477787;0.6266805529594421;0.5218327045440674;-0.024637505412101746;0.5724301338195801;0.6011574864387512;0.007968802005052567;0.6075851917266846;0.6030040383338928;-0.0080699622631073;0.5723870992660522;0.7371049523353577;0.034185800701379776;0.6099395751953125;0.735614538192749;0.051166191697120667;0.592565244436264;0.33041252493858336;0.09679128620773554;0.5675488859415054;0.6009534597396851;0.04619963373988867;0.6299097985029221;0.6287723332643509;-0.0022972963633947074;0.5724704464276632;0.883076012134552;0.06458559383948644;0.6172248721122742;0.8722918828328451;0.0857035865386327;;girando;frontal
2.1;0.5954066514968872;0.34823480248451233;0.09772204607725143;0.552741289138794;0.4135546386241913;0.018027259036898613;0.6192912459373474;0.4124135673046112;-0.04332960769534111;0.5516493916511536;0.5055717825889587;0.07625474035739899;0.6234354972839355;0.5219705104827881;-0.042184390127658844;0.5712172389030457;0.6031268835067749;0.018862692639231682;0.6056917309761047;0.6052464842796326;-0.018914688378572464;0.5722771286964417;0.7371336221694946;0.05225139856338501;0.6088592410087585;0.7372763156890869;0.057140741497278214;0.5912987768650055;0.3299816519021988;0.08855001805350185;0.5790002346038818;0.5341901481151581;0.15651530772447586;0.6283993721008301;0.6306237727403641;-0.029638290870934725;0.5747534036636353;0.881882905960083;0.093146912753582;0.6177603999773661;0.8753552834192911;0.12287651002407074;;girando;frontal
2.13;0.5945876240730286;0.3486843705177307;0.10524625331163406;0.5512201189994812;0.41477397084236145;0.03229882940649986;0.6160922646522522;0.41205185651779175;-0.042725820094347;0.5505746006965637;0.5056423544883728;0.07174299657344818;0.621296763420105;0.5217017531394958;-0.04403645172715187;0.5700956583023071;0.6037363409996033;0.027247056365013123;0.6033382415771484;0.605739176273346;-0.02731248177587986;0.5721328258514404;0.7371147871017456;0.06505542993545532;0.6077688932418823;0.7383301854133606;0.0474017933011055;0.5905776083469391;0.33008340299129485;0.09658137829974293;0.5771185159683228;0.5514218211174011;0.1275460198521614;0.6267203390598297;0.6317015886306763;-0.027227064594626427;0.5743005673090616;0.8825380603472391;0.10854814946651459;0.6185271342595419;0.8782061338424683;0.09538568059603374;;girando;frontal
2.17;0.594355046749115;0.34908822178840637;0.11005159467458725;0.5508328080177307;0.41535964608192444;0.042714767158031464;0.6134390234947205;0.41105279326438904;-0.04714750498533249;0.5514140129089355;0.50635826587677;0.05487222597002983;0.6181187629699707;0.5209130644798279;-0.044731948524713516;0.5686680674552917;0.6042927503585815;0.03385520353913307;0.6014544367790222;0.6057614088058472;-0.033933550119400024;0.5716524124145508;0.7370139360427856;0.07140945643186569;0.6066068410873413;0.7380478382110596;0.03218281269073486;0.5905024409294128;0.33032443523406985;0.10319843403995037;0.5765534043312073;0.5695719569921494;0.08300166577100754;0.6249022036790848;0.6319321990013123;-0.019145175348967314;0.5742640296618143;0.8827439943949381;0.10991730292638142;0.6164275805155436;0.8797409137090048;0.06725327173868816;;girando;frontal
2.2;0.593595564365387;0.3497440218925476;0.10729153454303741;0.5508910417556763;0.41529420018196106;0.03880134969949722;0.6115459203720093;0.4101645052433014;-0.052314452826976776;0.5519152879714966;0.507786214351654;0.040980204939842224;0.6167306900024414;0.5205040574073792;-0.04475949704647064;0.5672175288200378;0.6040982007980347;0.03880038484930992;0.5997662544250488;0.6055449843406677;-0.03892090171575546;0.5708420872688293;0.7369289994239807;0.08403153717517853;0.6048614978790283;0.7381131649017334;0.021023854613304138;0.5901793360710144;0.33080467879772185;0.09949459144845604;0.5733334124088287;0.6034799665212631;0.05374540947377682;0.6238582283258438;0.6324162483215332;-0.011769979726523161;0.5745241244633993;0.8836515148480734;0.12599049508571625;0.6113930940628052;0.8830071489016215;0.057498108595609665;;girando;frontal
2.23;0.5928045511245728;0.3509189784526825;0.10464337468147278;0.5511307120323181;0.41549772024154663;0.029984427616000175;0.6095746159553528;0.4094797670841217;-0.05449879914522171;0.5521670579910278;0.5125192999839783;0.032865431159734726;0.6147529482841492;0.5204760432243347;-0.04887905344367027;0.5665819048881531;0.6049913167953491;0.03742658346891403;0.598823606967926;0.6062620878219604;-0.03757764771580696;0.5710117220878601;0.7376552224159241;0.07410690188407898;0.6049264073371887;0.7402308583259583;0.01233955193310976;0.589610117673874;0.3314745485782623;0.09639380471780896;0.5691284835338593;0.6260800510644913;0.03340178448706865;0.6221885681152344;0.6336651295423508;-0.017958752810955048;0.5743411580721537;0.885880172252655;0.11403274536132812;0.6075805226961771;0.8882551789283752;0.04744712946315607;;girando;frontal
2.27;0.5934392213821411;0.35225817561149597;0.08782648295164108;0.5519289970397949;0.4157222807407379;0.037695035338401794;0.608089804649353;0.40946224331855774;-0.07692485302686691;0.5523248314857483;0.5165526270866394;0.03771144151687622;0.6122440099716187;0.5204789042472839;-0.0723772868514061;0.5660582780838013;0.6065676212310791;0.05118541046977043;0.5975471138954163;0.6075452566146851;-0.051384758204221725;0.5711148381233215;0.737828254699707;0.09291090816259384;0.6051108241081238;0.7428139448165894;-0.009778170846402645;0.5901401519775391;0.3320949971675873;0.08356076581403613;0.5620647668838501;0.6290194243192673;0.035497686825692654;0.6204566061496735;0.6341199427843094;-0.03517971280962229;0.5739191373189291;0.8867106437683105;0.14115391423304877;0.6023183067639669;0.8931282162666321;0.025861129475136597;;girando;frontal
2.3;0.5945762991905212;0.3537783622741699;0.08081474900245667;0.5525783896446228;0.4156185984611511;0.048252005130052567;0.6065254807472229;0.4094424843788147;-0.08386017382144928;0.5522742867469788;0.5181655287742615;0.04466891288757324;0.6095399856567383;0.520409345626831;-0.08339323103427887;0.566120445728302;0.6071149706840515;0.05399595946073532;0.5962274670600891;0.6081525087356567;-0.054195940494537354;0.5712547898292542;0.7404668927192688;0.07861489057540894;0.6042925715446472;0.7455519437789917;-0.020457101985812187;0.591389000415802;0.33284935653209685;0.07912526289001107;0.5567204356193542;0.6301168650388718;0.03619112353771925;0.6168737560510635;0.6337547600269318;-0.04814601689577103;0.5748293201128641;0.8895549376805624;0.12044520924488704;0.5956353346506754;0.8951377073923746;0.008196590468287468;;girando;frontal
2.33;0.5960994362831116;0.35434332489967346;0.06608784198760986;0.5539875030517578;0.41541919112205505;0.06753343343734741;0.6047096848487854;0.40935152769088745;-0.10593114793300629;0.5522052049636841;0.5192690491676331;0.07042940706014633;0.6068053841590881;0.5206462740898132;-0.10973736643791199;0.5665122866630554;0.6068806052207947;0.06661653518676758;0.594111442565918;0.6079850792884827;-0.06684308499097824;0.5717206001281738;0.740257978439331;0.08924480527639389;0.6029406785964966;0.7455399036407471;-0.031633470207452774;0.5926924467086792;0.3331489980220795;0.06791227404028177;0.5562227964401245;0.6298211812973022;0.056039067916572094;0.6146776676177979;0.6350808590650558;-0.07539374381303787;0.5805686314900717;0.8897830645243326;0.12888680646816889;0.5914932092030843;0.8955765763918558;0.006796395406126976;;girando;frontal
2.37;0.5971396565437317;0.35459327697753906;0.0497969314455986;0.5574793815612793;0.4147178828716278;0.0760175809264183;0.603846549987793;0.4093436598777771;-0.12200235575437546;0.5534267425537109;0.5209013819694519;0.07949399948120117;0.6038939356803894;0.5206402540206909;-0.1414964199066162;0.5668608546257019;0.6073043942451477;0.07347175478935242;0.5919271111488342;0.6095696091651917;-0.07374076545238495;0.5752061009407043;0.7401332855224609;0.1320299506187439;0.5984286665916443;0.7463690638542175;-0.01672409661114216;0.5934583067893981;0.3335974007844925;0.0539337795227766;0.5559150874614716;0.6334896236658096;0.056491708382964134;0.6108321994543076;0.6352274566888809;-0.1256310325115919;0.5834362109502157;0.887569010257721;0.2041251758734385;0.587361474831899;0.898030161857605;0.02885354806979497;;girando;frontal
