segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta
0.4;0.484743595123291;0.31311795115470886;-0.18084076046943665;0.5216447114944458;0.3721335530281067;-0.04776366800069809;0.4592876732349396;0.3701079487800598;-0.05945029854774475;0.5282914638519287;0.4710356593132019;-0.0010513279121369123;0.45160090923309326;0.4643253684043884;-0.029295923188328743;0.5082880258560181;0.5483510494232178;0.0016421738546341658;0.46907302737236023;0.5492163300514221;-0.0016641801921650767;0.510186493396759;0.6896390318870544;-0.023567430675029755;0.46561044454574585;0.6968508362770081;-0.020398830994963646;0.4901977002620697;0.29515248239040376;-0.1833442360162735;0.5314627587795258;0.5769079327583313;-0.09087086096405983;0.4505927860736847;0.5759935230016708;-0.12009338475763798;0.5118013421694437;0.8381605744361877;0.06094511194775502;0.4626095990339915;0.8441334366798401;0.05931544272849957;;vertical
0.43;0.48478129506111145;0.3129851520061493;-0.17859545350074768;0.5217155814170837;0.3718802332878113;-0.04607219249010086;0.459418922662735;0.3700437545776367;-0.05802040174603462;0.5283287167549133;0.4709056615829468;0.00015534283011220396;0.4517061710357666;0.46406295895576477;-0.028378309682011604;0.5084266066551208;0.548133909702301;0.0016601071693003178;0.46923497319221497;0.5488866567611694;-0.001682013738900423;0.5102702975273132;0.6895361542701721;-0.023334719240665436;0.4657972455024719;0.6966277360916138;-0.02047719992697239;0.4902341067790985;0.2950599014759064;-0.18112363442778587;0.5316153913736343;0.5765002220869064;-0.08994478359818459;0.4507138282060623;0.5754319131374359;-0.11921436712145805;0.5120601654052734;0.8381136854489645;0.0608222900579373;0.462741881608963;0.844154417514801;0.05717551397780577;;vertical
0.47;0.48480725288391113;0.31276875734329224;-0.17657320201396942;0.5217329263687134;0.3716408908367157;-0.043982237577438354;0.45949262380599976;0.3699725270271301;-0.05649087205529213;0.5283637642860413;0.470753014087677;0.0022023243363946676;0.45177021622657776;0.4639838635921478;-0.027096876874566078;0.5085071921348572;0.5479333400726318;0.0016660430701449513;0.4693065881729126;0.5486287474632263;-0.0016875813016667962;0.5103477835655212;0.689448893070221;-0.023156389594078064;0.4658780097961426;0.6964976191520691;-0.0204995758831501;0.4902589648962021;0.2948989152908325;-0.17889101654291154;0.5317509919404984;0.5762497037649155;-0.08809085190296173;0.45078567415475845;0.5750066041946411;-0.11838319897651672;0.5121916135152181;0.8380735715230306;0.06060903752222657;0.46278755863507587;0.844163159529368;0.05679484394689401;;vertical
0.5;0.48481786251068115;0.3125746548175812;-0.17551933228969574;0.5217594504356384;0.37154579162597656;-0.04296654090285301;0.45956242084503174;0.3699316084384918;-0.05582854896783829;0.5283627510070801;0.470668226480484;0.0032012094743549824;0.45188483595848083;0.46397465467453003;-0.02643665112555027;0.5085527896881104;0.5478817820549011;0.00174298498313874;0.4693734645843506;0.5485400557518005;-0.0017645275220274925;0.5104641318321228;0.6894387602806091;-0.02295069582760334;0.4659630060195923;0.6964396238327026;-0.020743664354085922;0.4902742147445679;0.2947560966014862;-0.17781340852379798;0.5318636149168015;0.5759602934122086;-0.08716842345893383;0.45083148777484894;0.5746500492095947;-0.11777582578361034;0.512341578801473;0.8377787868181864;0.06130178443466624;0.4628288745880127;0.844160000483195;0.05647898931056261;;vertical
0.53;0.48483768105506897;0.3124484419822693;-0.17604795098304749;0.5218315124511719;0.37154239416122437;-0.043444134294986725;0.4596605598926544;0.3698965013027191;-0.056060440838336945;0.5283627510070801;0.47072282433509827;0.002830964745953679;0.45195746421813965;0.4639686346054077;-0.026490123942494392;0.5085783004760742;0.5478403568267822;0.0017930531175807118;0.46940523386001587;0.5484316349029541;-0.0018160318722948432;0.5104795098304749;0.6894004344940186;-0.022237012162804604;0.46604400873184204;0.6963884830474854;-0.020778287202119827;0.49030053317546846;0.29466086328029634;-0.17836501598358154;0.5319216847419739;0.5759044289588928;-0.08735386654734612;0.4508725702762604;0.5745327472686768;-0.11772642098367214;0.5124329328536987;0.8374932607014974;0.062213427076737084;0.46289459864298504;0.8441628615061442;0.05634512441853682;;vertical
0.57;0.4848663806915283;0.31236839294433594;-0.17721706628799438;0.5219102501869202;0.3715360462665558;-0.04410334676504135;0.4597858488559723;0.36987271904945374;-0.05687510594725609;0.5283638834953308;0.47079065442085266;0.0027547928038984537;0.45200207829475403;0.46393200755119324;-0.02672046236693859;0.5085992217063904;0.5478032231330872;0.0018680939683690667;0.4694274365901947;0.5483493208885193;-0.0018926358316093683;0.5106385946273804;0.6894212961196899;-0.022153420373797417;0.4661518633365631;0.6963855028152466;-0.02088932879269123;0.4903250813484192;0.2946015626192093;-0.17970187738537788;0.5319658815860748;0.5759011059999466;-0.08753923699259758;0.45091068744659424;0.5743950605392456;-0.11777597479522228;0.5125381350517273;0.837488571802775;0.06217703549191356;0.46296457449595135;0.8441725373268127;0.05614098565032085;;vertical
0.6;0.4848862886428833;0.3121933937072754;-0.177331805229187;0.5220031142234802;0.371486097574234;-0.04431180655956268;0.45992231369018555;0.3698093593120575;-0.056899864226579666;0.5283918380737305;0.4708200991153717;0.00254420074634254;0.45205676555633545;0.4638563394546509;-0.026472264900803566;0.5086332559585571;0.5477613806724548;0.001935696112923324;0.4694664180278778;0.5482507944107056;-0.00196121190674603;0.5108470320701599;0.6896221041679382;-0.021852480247616768;0.4662489891052246;0.6963809132575989;-0.020947640761733055;0.49034871757030485;0.29450672268867495;-0.17982998490333557;0.5320168882608414;0.5758882164955139;-0.0876321978867054;0.4509468525648117;0.5741485208272934;-0.1173627357929945;0.512751559416453;0.8376739819844564;0.062040666583925486;0.4632096290588379;0.8442525068918864;0.0555229764431715;;vertical
0.63;0.4849112033843994;0.3120883107185364;-0.178277388215065;0.5220584869384766;0.3714298605918884;-0.04511589929461479;0.4599819481372833;0.3697745203971863;-0.05754782259464264;0.5284256339073181;0.4708198010921478;0.0021255165338516235;0.4521125853061676;0.4638499915599823;-0.026815371587872505;0.5086579918861389;0.5477027893066406;0.001956965308636427;0.46948325634002686;0.548170268535614;-0.001983224879950285;0.5110714435577393;0.6898054480552673;-0.021855147555470467;0.46630772948265076;0.6963911652565002;-0.02094518207013607;0.49037664830684663;0.29444038271903994;-0.18090353682637214;0.5320572704076767;0.5758741497993469;-0.08798815310001373;0.4510086104273796;0.5740600079298019;-0.11754628829658031;0.512915293375651;0.837869664033254;0.06169884139671922;0.46337875723838806;0.8442814151446024;0.05516985648622116;;vertical
0.67;0.4849138557910919;0.31202608346939087;-0.177836611866951;0.5220617055892944;0.37122842669487;-0.045044660568237305;0.45998430252075195;0.36968663334846497;-0.056797854602336884;0.5284391641616821;0.4707280099391937;0.002056816127151251;0.4521360695362091;0.4637998938560486;-0.02644672617316246;0.5086845755577087;0.5476610064506531;0.0019009853713214397;0.46950674057006836;0.5481525659561157;-0.0019276539096608758;0.5112251043319702;0.690083920955658;-0.022247036918997765;0.466381311416626;0.6964100003242493;-0.02082270197570324;0.49038784205913544;0.2944097429513931;-0.18049147129058837;0.5320723205804825;0.5758494883775711;-0.08802711963653564;0.4510616585612297;0.5740469247102737;-0.1174763161689043;0.5129914482434591;0.8380684653917948;0.06163042737171054;0.46347278356552124;0.8442288438479105;0.05599760667731365;;vertical
0.7;0.48490849137306213;0.3119436800479889;-0.1778707355260849;0.5220412611961365;0.3710297644138336;-0.04509305953979492;0.45997682213783264;0.36963385343551636;-0.05684421584010124;0.5284571647644043;0.4706321954727173;0.0019860188476741314;0.45219191908836365;0.4637932777404785;-0.026470115408301353;0.508699893951416;0.5472508668899536;0.0019011596450582147;0.4695199429988861;0.5480085611343384;-0.0019277074607089162;0.5113531947135925;0.690188467502594;-0.022227445617318153;0.46644681692123413;0.6963791251182556;-0.020818883553147316;0.4903886318206787;0.2943660020828247;-0.18051196932792662;0.5321155488491058;0.5758092105388641;-0.08791548572480679;0.4511009156703949;0.5739658772945404;-0.11755316331982613;0.5131677587827047;0.8383040428161621;0.05950614499549071;0.4635937611262004;0.8441776831944784;0.05477534638096889;;vertical
0.73;0.4848896563053131;0.3117959797382355;-0.17179714143276215;0.5218801498413086;0.37080082297325134;-0.04194888845086098;0.4598267078399658;0.36956825852394104;-0.05098031088709831;0.5284676551818848;0.4702076315879822;0.002775884699076414;0.4521912634372711;0.46381571888923645;-0.023043733090162277;0.5086996555328369;0.5470438599586487;0.0010436705779284239;0.46945586800575256;0.5479984283447266;-0.0010544584365561604;0.5113664269447327;0.6902403235435486;-0.02206137217581272;0.46639078855514526;0.6963703632354736;-0.018585635349154472;0.4903837114572525;0.2942859649658203;-0.17391729950904847;0.5321417897939682;0.5757125318050385;-0.08616343885660172;0.4511464312672615;0.5739554166793823;-0.1161357220262289;0.5131899913152059;0.8384120265642802;0.05681093782186508;0.46376065413157147;0.8440395792325338;0.05507799827804168;;vertical
0.77;0.48479318618774414;0.31156080961227417;-0.1659863144159317;0.521503210067749;0.3704453110694885;-0.037706658244132996;0.45936283469200134;0.36956343054771423;-0.04576299339532852;0.5284883975982666;0.46952953934669495;0.004731355234980583;0.4521823823451996;0.4638489782810211;-0.019253788515925407;0.5087024569511414;0.5469208359718323;0.00014823212404735386;0.46937814354896545;0.5480110049247742;-0.00014505634317174554;0.5113772749900818;0.6905569434165955;-0.022054096683859825;0.4662601053714752;0.696501612663269;-0.01689625158905983;0.490342965722084;0.29415235221385955;-0.16746884435415268;0.532144159078598;0.5756628811359406;-0.08398960903286934;0.4511781111359596;0.5739825069904327;-0.11412355676293373;0.5132412513097128;0.8386475046475729;0.055838459792236485;0.4639290471871694;0.8437995910644531;0.0557941198348999;;vertical
0.8;0.48457181453704834;0.311410516500473;-0.16659453511238098;0.520818829536438;0.37033799290657043;-0.037601009011268616;0.4587046504020691;0.3695589601993561;-0.045617204159498215;0.5284903645515442;0.4694511294364929;0.005082393530756235;0.4521026909351349;0.46407949924468994;-0.01901059038937092;0.5085968971252441;0.5469109416007996;-0.0006776018417440355;0.46911191940307617;0.5482459664344788;0.0006876227562315762;0.5113706588745117;0.6906737685203552;-0.022076474502682686;0.46609625220298767;0.6966626644134521;-0.015247438102960587;0.49020045101642606;0.29408139884471896;-0.16788733005523682;0.5321830958127975;0.5756650567054749;-0.08378715999424458;0.4511816203594208;0.5741787254810333;-0.1144510954618454;0.5132796963055929;0.8386759757995605;0.05610725904504458;0.46410908301671344;0.8435730735460917;0.05771417046586672;;vertical
0.83;0.48405659198760986;0.31140267848968506;-0.1680266410112381;0.520119309425354;0.3703356385231018;-0.03839915245771408;0.4581051170825958;0.3695790469646454;-0.04718254134058952;0.5283204317092896;0.46986013650894165;0.005099303089082241;0.4518185257911682;0.46481385827064514;-0.019883543252944946;0.5082969069480896;0.5469076037406921;-0.0008427405264228582;0.46878689527511597;0.5485263466835022;0.0008507507154718041;0.5113368630409241;0.6906877756118774;-0.021671922877430916;0.4658830463886261;0.6966617703437805;-0.014673435129225254;0.4898518562316895;0.2940671473741531;-0.1693483956158161;0.532184824347496;0.5759343951940536;-0.08303692378103733;0.4511379674077034;0.5748497545719147;-0.11480679549276829;0.5133023659388224;0.8387057781219482;0.05615686811506748;0.46424535910288495;0.8434004982312521;0.05805654947956403;;vertical
0.87;0.48345884680747986;0.31134316325187683;-0.16891835629940033;0.5196315050125122;0.3702569007873535;-0.039244167506694794;0.45756298303604126;0.36958882212638855;-0.04796223342418671;0.5281919240951538;0.46986138820648193;0.004137798678129911;0.4513223469257355;0.4651319682598114;-0.02024180442094803;0.5081164836883545;0.5466985106468201;-0.0011820346117019653;0.4685510993003845;0.5485480427742004;0.0011841589584946632;0.5112396478652954;0.6906275153160095;-0.021700028330087662;0.4656575322151184;0.6965323686599731;-0.014287580735981464;0.4893890768289566;0.2940099865198135;-0.17038068026304246;0.532095268368721;0.5760352909564972;-0.0832015685737133;0.45102596282958984;0.5750927031040192;-0.11493481695652008;0.5132648944854736;0.8386918306350708;0.05527125640461842;0.46433283885320026;0.8430970311164856;0.057975235705574356;;vertical
0.9;0.4826730787754059;0.3109748065471649;-0.16725890338420868;0.5191812515258789;0.3700706660747528;-0.03959411010146141;0.45685264468193054;0.3695673644542694;-0.0455293208360672;0.5279276967048645;0.46949005126953125;0.0037761887069791555;0.4507387578487396;0.4651646614074707;-0.01728905737400055;0.5080775618553162;0.5465009808540344;-0.0016750063514336944;0.46835461258888245;0.5485403537750244;0.0016753945965319872;0.5110051035881042;0.6906278729438782;-0.02182702161371708;0.46536678075790405;0.6963580250740051;-0.013972034677863121;0.4887412875890732;0.2937627524137497;-0.16834150552749633;0.53170245885849;0.5759643912315369;-0.08347118832170963;0.4507097527384758;0.5751182287931442;-0.11174451000988483;0.5132154027620951;0.8386990825335184;0.05403773703922828;0.4643527070681254;0.8429240187009176;0.05794091088076433;;vertical
0.93;0.481951504945755;0.31074216961860657;-0.16662590205669403;0.5186567306518555;0.37003523111343384;-0.03966551274061203;0.4561089277267456;0.3694915473461151;-0.045144058763980865;0.5272889137268066;0.46880170702934265;0.003059643553569913;0.4491727352142334;0.4655835032463074;-0.016878511756658554;0.5080780982971191;0.54652339220047;-0.002053664531558752;0.46820929646492004;0.5485495328903198;0.0020479452796280384;0.5109599828720093;0.691217303276062;-0.022620251402258873;0.46489837765693665;0.6963036060333252;-0.013556714169681072;0.4880821168422699;0.2935446500778198;-0.16767397820949553;0.5311819761991501;0.5757010281085968;-0.08358659222722054;0.4499637112021446;0.5752814561128616;-0.11054518446326256;0.5132373770078024;0.8389232158660889;0.05343620292842388;0.46431605021158856;0.8428493936856588;0.05927527463063598;;vertical
0.97;0.48105332255363464;0.31057101488113403;-0.16724786162376404;0.5181613564491272;0.3700309097766876;-0.046084214001894;0.45542821288108826;0.3694882094860077;-0.04453980177640915;0.5264647006988525;0.46829673647880554;-0.005980657413601875;0.4482244551181793;0.4661284387111664;-0.014674540609121323;0.5081205368041992;0.5466697216033936;-0.0037352305371314287;0.46816685795783997;0.5488458871841431;0.0037227110005915165;0.5109896063804626;0.691216766834259;-0.023340333253145218;0.4646204113960266;0.6964256763458252;-0.011030979454517365;0.4872912228107452;0.2933509171009064;-0.1684047572314739;0.5302335172891617;0.5746754109859467;-0.09395508281886578;0.44874612241983414;0.5757030993700027;-0.10784009285271168;0.5132484436035156;0.8385984698931376;0.0536485385770599;0.4642035663127899;0.8428391416867574;0.06421260339751218;;vertical
1.0;0.4804747700691223;0.3104209005832672;-0.16763560473918915;0.5177451968193054;0.370038777589798;-0.04729156196117401;0.45474693179130554;0.36948543787002563;-0.04420960694551468;0.5256847739219666;0.468161016702652;-0.0076828766614198685;0.44771093130111694;0.46633896231651306;-0.013453211635351181;0.5081647634506226;0.546676516532898;-0.004008112475275993;0.4681510925292969;0.5489295721054077;0.003993966616690159;0.5110051035881042;0.6911996006965637;-0.02403244934976101;0.4645250737667084;0.6965219378471375;-0.01125979982316494;0.48673987984657285;0.293197038769722;-0.1687961846590042;0.5281199961900711;0.5739880949258804;-0.09718440286815166;0.44727014750242233;0.575688511133194;-0.107028279453516;0.5133378307024637;0.8386318882306417;0.053779809114833675;0.46412721276283264;0.8428135712941488;0.0643207609731083;;vertical
