segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z
0.03;0.4909805655479431;0.3250458538532257;-0.16274894773960114;0.4777643084526062;0.36418506503105164;0.008462512865662575;0.46691322326660156;0.35931527614593506;-0.23410052061080933;0.4843263030052185;0.45243796706199646;0.05586631968617439;0.4714008867740631;0.45767757296562195;-0.26249563694000244;0.47021040320396423;0.5226107835769653;0.07552226632833481;0.46578001976013184;0.5230855941772461;-0.075657919049263;0.4650655686855316;0.6438373923301697;0.14246997237205505;0.4650176763534546;0.6522812247276306;-0.026614094153046608;0.4930052518844604;0.30397143959999084;-0.15470223426818847;0.4998067170381546;0.5360907167196274;0.012215865426696837;0.4957795813679695;0.5541480034589767;-0.26882071048021317;0.4676241974035899;0.7607728044191996;0.23417339225610098;0.4732633928457896;0.7835278908411661;0.03125077827523152
0.07;0.492022842168808;0.3255545496940613;-0.15844886004924774;0.4781556725502014;0.3644890785217285;0.0088390177115798;0.46668827533721924;0.3621915280818939;-0.23520563542842865;0.483633428812027;0.4530164897441864;0.05479997396469116;0.4716874957084656;0.4605897068977356;-0.2624952793121338;0.47019773721694946;0.5229977965354919;0.07606220245361328;0.46487879753112793;0.5237739086151123;-0.07619328051805496;0.46481236815452576;0.6428364515304565;0.14075058698654175;0.4644771218299866;0.651333749294281;-0.021360736340284348;0.4935152232646942;0.3053543150424957;-0.14898421317338945;0.49965299665927887;0.5355387777090073;0.014079023530939594;0.4959821403026581;0.5551861822605133;-0.26690515875816345;0.4671845535437266;0.7595217426617941;0.2264192352692286;0.4730924169222514;0.7820592721303304;0.045173948785911
0.1;0.49445825815200806;0.32642167806625366;-0.158733531832695;0.4785289466381073;0.3643454909324646;0.007683913689106703;0.4668073356151581;0.36419376730918884;-0.23599909245967865;0.4821483790874481;0.4530811011791229;0.05174146592617035;0.47284892201423645;0.4629736840724945;-0.2618713080883026;0.4697745442390442;0.5231031775474548;0.0760577842593193;0.46413037180900574;0.5242934226989746;-0.07618921995162964;0.4640267491340637;0.6425143480300903;0.1369800567626953;0.4638829529285431;0.6510515213012695;-0.020643560215830803;0.4954358279705048;0.3067086160182953;-0.14990120157599449;0.4988776221871376;0.5351582914590836;0.016120754648000002;0.49626055359840393;0.5564111620187759;-0.2630040571093559;0.466248740752538;0.7592712243398031;0.21614104509353638;0.47307148575782776;0.7814839879671732;0.04442487331107259
0.13;0.4974018633365631;0.3286372423171997;-0.1438976377248764;0.4784797132015228;0.3641689121723175;0.017909834161400795;0.4697408974170685;0.3648988902568817;-0.22735771536827087;0.4772123396396637;0.4526574909687042;0.05494875833392143;0.47408121824264526;0.4631377160549164;-0.25253498554229736;0.46825283765792847;0.5231005549430847;0.0766664519906044;0.4641669988632202;0.5244176983833313;-0.07678572833538055;0.46320950984954834;0.6423208713531494;0.13433445990085602;0.46364787220954895;0.6508179903030396;-0.02328423783183098;0.49815070927143096;0.3090194553136826;-0.13387536779046058;0.4959031268954277;0.5353007614612579;0.023088274523615837;0.4964785650372505;0.5569032281637192;-0.2502370662987232;0.4661051332950592;0.7590437332789103;0.20620245734850565;0.47314972678820294;0.7805840969085693;0.03119501502563556
0.17;0.5000917911529541;0.33149686455726624;-0.1447274535894394;0.47956401109695435;0.36416730284690857;0.016340330243110657;0.47120872139930725;0.36589735746383667;-0.22937925159931183;0.4772253930568695;0.4520243704319;0.05323266237974167;0.4747714400291443;0.4629565477371216;-0.25349029898643494;0.4677836000919342;0.5227989554405212;0.07667452096939087;0.46334108710289;0.5242335796356201;-0.0767916887998581;0.4628104865550995;0.640745997428894;0.13274051249027252;0.4632360339164734;0.6497889161109924;-0.029334545135498047;0.5010956764221192;0.3119227379560471;-0.13780118823051452;0.4956513047218323;0.5347508192062378;0.021281664026901126;0.4964732676744461;0.558012068271637;-0.25399915128946304;0.4657899737358093;0.7578873038291931;0.206046591202418;0.47327300906181335;0.779516875743866;0.015928034981091816
0.2;0.5025119781494141;0.33374252915382385;-0.14921657741069794;0.4801090657711029;0.36420509219169617;0.015082447789609432;0.4740715026855469;0.36755427718162537;-0.23042963445186615;0.4769224226474762;0.4518807530403137;0.05115986615419388;0.4761550724506378;0.4645060896873474;-0.2544325292110443;0.4662274718284607;0.5226356983184814;0.07763837277889252;0.4631090462207794;0.5242303013801575;-0.07774124294519424;0.4622301757335663;0.640061616897583;0.13411909341812134;0.463009238243103;0.6497499942779541;-0.02993134967982769;0.5042897433042526;0.3145781546831131;-0.13983572125434876;0.493326835334301;0.5343224853277206;0.019993294961750507;0.4964376837015152;0.5593077838420868;-0.25671839714050293;0.46486395597457886;0.7561525702476501;0.21201675633589426;0.4732957681020101;0.7784043351809183;0.01613428940375646
0.23;0.506661057472229;0.3353840410709381;-0.15135087072849274;0.4814084470272064;0.3641907870769501;0.014356796629726887;0.4777880012989044;0.3679625391960144;-0.23314130306243896;0.4768112599849701;0.45188042521476746;0.049395542591810226;0.47759103775024414;0.4649776518344879;-0.25614964962005615;0.46524736285209656;0.5218364000320435;0.07871943712234497;0.46302273869514465;0.5230804085731506;-0.0788261741399765;0.4619748592376709;0.6390183568000793;0.14384932816028595;0.46235522627830505;0.6489428877830505;-0.02824619598686695;0.5090512484312057;0.31683667600154874;-0.14120299220085145;0.49100788682699203;0.540186882019043;0.019691771361976862;0.49583300948143005;0.5614227652549744;-0.2579681724309921;0.4649437566598256;0.7544581095377604;0.2285984754562378;0.47319428126017254;0.7775864601135254;0.019390442719062168
0.27;0.5096917748451233;0.33846569061279297;-0.15122558176517487;0.4835261106491089;0.36523982882499695;0.014428793452680111;0.48035117983818054;0.369482159614563;-0.23317469656467438;0.4772200584411621;0.451763778924942;0.04831620305776596;0.4793778657913208;0.4660923182964325;-0.25687214732170105;0.4652027487754822;0.5214805603027344;0.07945527136325836;0.4623281955718994;0.5221787691116333;-0.07956695556640625;0.4620412290096283;0.6386843323707581;0.15727804601192474;0.4621943235397339;0.6489433646202087;-0.03270989656448364;0.5123745679855347;0.31959831416606904;-0.14030851125717164;0.4888520613312721;0.5433672368526459;0.01886727474629879;0.49567336589097977;0.563726931810379;-0.2578490488231182;0.46488264203071594;0.7531463503837585;0.2519330829381943;0.4731786251068115;0.7776649792989095;0.005253009498119354
0.3;0.5133577585220337;0.3408006727695465;-0.14010608196258545;0.48471248149871826;0.3652282953262329;0.023164227604866028;0.485944002866745;0.3700393736362457;-0.22573013603687286;0.4752958416938782;0.4552105963230133;0.048791490495204926;0.4808047413825989;0.46731850504875183;-0.2516818046569824;0.4633827805519104;0.5206016302108765;0.08091327548027039;0.46226057410240173;0.5214664936065674;-0.08102846890687943;0.461601197719574;0.6382843852043152;0.15636304020881653;0.46157383918762207;0.6480343341827393;-0.03170118108391762;0.5160981595516205;0.321805277466774;-0.12855834662914276;0.4822235256433487;0.5457652360200882;0.018140141619369388;0.4949890598654747;0.5661189258098602;-0.2520914115011692;0.46544934312502545;0.7533893585205078;0.24598373969395956;0.4729951818784078;0.7778041958808899;0.011897611121336618
0.33;0.5172112584114075;0.3460664451122284;-0.13489483296871185;0.48506614565849304;0.3655519485473633;0.025445688515901566;0.4904037415981293;0.3725876212120056;-0.22356608510017395;0.4755784869194031;0.4600748121738434;0.049047909677028656;0.4822819232940674;0.472098708152771;-0.2501772940158844;0.46074673533439636;0.5203188061714172;0.08148088306188583;0.4621543884277344;0.5214990377426147;-0.08160465955734253;0.46093714237213135;0.6384534239768982;0.15297472476959229;0.46119678020477295;0.6480368375778198;-0.020359687507152557;0.5199845910072327;0.3268537759780884;-0.12321094870567321;0.48356103152036667;0.5481816530227661;0.017925666877999902;0.4947245866060257;0.570447564125061;-0.24796630069613457;0.4654492934544881;0.7550086776415507;0.24249504009882608;0.47269068161646527;0.778092622756958;0.0399571571033448
