segundo;landmark_10_x;landmark_10_y;landmark_10_z;landmark_11_x;landmark_11_y;landmark_11_z;landmark_12_x;landmark_12_y;landmark_12_z;landmark_13_x;landmark_13_y;landmark_13_z;landmark_14_x;landmark_14_y;landmark_14_z;landmark_23_x;landmark_23_y;landmark_23_z;landmark_24_x;landmark_24_y;landmark_24_z;landmark_25_x;landmark_25_y;landmark_25_z;landmark_26_x;landmark_26_y;landmark_26_z;cara_prom_x;cara_prom_y;cara_prom_z;mano_izquierda_prom_x;mano_izquierda_prom_y;mano_izquierda_prom_z;mano_derecha_prom_x;mano_derecha_prom_y;mano_derecha_prom_z;pie_izquierdo_prom_x;pie_izquierdo_prom_y;pie_izquierdo_prom_z;pie_derecho_prom_x;pie_derecho_prom_y;pie_derecho_prom_z;;Etiqueta
3.43;0.5508588552474976;0.16340285539627075;-0.2897217273712158;0.6026690602302551;0.22879146039485931;-0.1323491483926773;0.518195629119873;0.23116949200630188;-0.1449236124753952;0.6108949780464172;0.3501858711242676;-0.08346263319253922;0.5036545395851135;0.34530648589134216;-0.09775810688734055;0.5807852745056152;0.445962518453598;0.005781315267086029;0.5367063879966736;0.4451977610588074;-0.005933403503149748;0.5761942863464355;0.6106785535812378;-0.0015685183461755514;0.5437219142913818;0.6068603992462158;0.025154467672109604;0.5576275229454041;0.13733876943588258;-0.29677501171827314;0.6122809499502182;0.46591780334711075;-0.20944184809923172;0.5011321902275085;0.4708242118358612;-0.19311197474598885;0.5758099357287089;0.7859160701433817;0.15686660508314768;0.5471293727556864;0.7427789370218912;0.2683226714531581;;acercandose
3.47;0.5521161556243896;0.16331301629543304;-0.2810569703578949;0.6039618253707886;0.22943754494190216;-0.12664781510829926;0.5185285806655884;0.23060184717178345;-0.13911285996437073;0.6114295125007629;0.352335125207901;-0.07967788726091385;0.503559947013855;0.34606459736824036;-0.09354405105113983;0.5807575583457947;0.44999077916145325;0.004929398652166128;0.5365369319915771;0.4494704008102417;-0.00506566883996129;0.5761576890945435;0.6128413677215576;-0.008526327088475227;0.5436347723007202;0.6115585565567017;0.030361352488398552;0.5587278604507446;0.13740836530923844;-0.28778605759143827;0.6133846491575241;0.47000135481357574;-0.20455214753746986;0.5011871084570885;0.4718239828944206;-0.19048773497343063;0.5762669046719869;0.7932949860890707;0.13167624299724898;0.5471438765525818;0.743254820505778;0.280718872944514;;acercandose
3.5;0.5536966323852539;0.1629030704498291;-0.3022506535053253;0.6052296757698059;0.23049034178256989;-0.13933496177196503;0.5190789699554443;0.22999657690525055;-0.15582993626594543;0.6125420331954956;0.35471779108047485;-0.09249386936426163;0.5036477446556091;0.34747961163520813;-0.1099175438284874;0.5807530283927917;0.4537333548069;0.004883670713752508;0.5365308523178101;0.452941358089447;-0.005011263303458691;0.576162576675415;0.6148195266723633;-0.011546621099114418;0.543567955493927;0.6132404804229736;0.04131036996841431;0.560367739200592;0.13718434274196625;-0.3092920407652855;0.6148453652858734;0.4758044332265854;-0.2208913490176201;0.5012873411178589;0.4750749468803406;-0.2105344571173191;0.57600865761439;0.796826442082723;0.14879476527372995;0.5472769339879354;0.7409870823224386;0.3364556034406026;;acercandose
3.53;0.5559666752815247;0.16254831850528717;-0.29011598229408264;0.6069245338439941;0.23102335631847382;-0.13255266845226288;0.5199295878410339;0.22993309795856476;-0.14414386451244354;0.6135773062705994;0.3552958071231842;-0.08935016393661499;0.503721296787262;0.34855565428733826;-0.10067643970251083;0.5807780027389526;0.4566103518009186;0.003157195635139942;0.5365434288978577;0.4549786150455475;-0.003287307219579816;0.5759340524673462;0.6180381178855896;-0.01210605539381504;0.543228030204773;0.615147054195404;0.04231451079249382;0.5626148641109466;0.1367008790373802;-0.2958991974592209;0.615101233124733;0.4770010933279991;-0.2211063914000988;0.5015873312950134;0.4767526015639305;-0.20450954511761665;0.5758033196131388;0.7998226284980774;0.14148915310700735;0.5472190976142883;0.7395173907279968;0.33648210763931274;;acercandose
3.57;0.5575343370437622;0.16250275075435638;-0.2776356339454651;0.6082003712654114;0.23254412412643433;-0.11778788268566132;0.5211142301559448;0.2298397719860077;-0.13603541254997253;0.6153061985969543;0.3575338125228882;-0.07079724222421646;0.5039187669754028;0.3493556082248688;-0.09462679922580719;0.5812391042709351;0.4598221778869629;0.0032446151599287987;0.5367565751075745;0.4575709104537964;-0.003368072910234332;0.5759108662605286;0.6219984889030457;-0.006684713996946812;0.5432523488998413;0.6204490065574646;0.03846873715519905;0.5645369589328766;0.1364719271659851;-0.28237764090299605;0.6162673383951187;0.47960618883371353;-0.20207898318767548;0.5027908086776733;0.4787821024656296;-0.19894954562187195;0.5753520131111145;0.8036111195882162;0.1543202425042788;0.5472006797790527;0.7400718530019125;0.3125523626804352;;acercandose
3.6;0.5590782761573792;0.16184303164482117;-0.2791937291622162;0.6105647683143616;0.23335498571395874;-0.12166833132505417;0.523207426071167;0.22963865101337433;-0.13762491941452026;0.6174044609069824;0.35975906252861023;-0.07612157613039017;0.5049800276756287;0.3498629033565521;-0.09477076679468155;0.5823066830635071;0.46267449855804443;0.003676807740703225;0.5374014973640442;0.45872756838798523;-0.003810964757576585;0.5759117007255554;0.6252429485321045;-0.007631204556673765;0.5435961484909058;0.6286627054214478;0.026594216004014015;0.5664068818092346;0.13534285128116608;-0.2844681695103645;0.6171310096979141;0.4839586094021797;-0.20528755709528923;0.5033052787184715;0.47988981008529663;-0.1970445178449154;0.5750200351079305;0.8052494724591573;0.1472774421175321;0.5471780697504679;0.741036852200826;0.31654884417851764;;acercandose
3.63;0.5611971020698547;0.16121765971183777;-0.28434720635414124;0.6131605505943298;0.23475532233715057;-0.12257511168718338;0.5243265628814697;0.22958119213581085;-0.14378033578395844;0.6195651292800903;0.3628162443637848;-0.07823945581912994;0.5061751008033752;0.35168400406837463;-0.10139507800340652;0.583666980266571;0.46524444222450256;0.005618606694042683;0.5383511781692505;0.46082210540771484;-0.005759289022535086;0.5759083032608032;0.6295830011367798;-0.004679168574512005;0.5443570017814636;0.6333523988723755;0.019291887059807777;0.568611353635788;0.13390819430351258;-0.28801656812429427;0.6186454147100449;0.48695819079875946;-0.21570542454719543;0.5039282739162445;0.4825756624341011;-0.20482691004872322;0.5747989416122437;0.8076294263203939;0.16498639931281409;0.5460547804832458;0.742421825726827;0.3181341787179311;;acercandose
3.67;0.5630365014076233;0.1598975509405136;-0.2850772738456726;0.6155129671096802;0.23575250804424286;-0.12495158612728119;0.5254231691360474;0.2292483001947403;-0.1439158171415329;0.6211031675338745;0.36448103189468384;-0.07856205105781555;0.5072140693664551;0.3516594469547272;-0.1010705903172493;0.5848972797393799;0.46635088324546814;0.006483806297183037;0.5390231013298035;0.4618757367134094;-0.006625891197472811;0.577075719833374;0.6319005489349365;-0.005587472580373287;0.5447523593902588;0.636225700378418;0.012910662218928337;0.5705680429935456;0.13227612823247908;-0.2896421059966087;0.6201837062835693;0.4890100806951523;-0.2079421877861023;0.504532516002655;0.48307792097330093;-0.20268895477056503;0.5747119386990865;0.8088738918304443;0.16796871771415076;0.545521100362142;0.7427530288696289;0.31386420130729675;;acercandose
3.7;0.5653010010719299;0.1590663641691208;-0.28587427735328674;0.6173250675201416;0.23598821461200714;-0.12274333089590073;0.5262734293937683;0.2287304550409317;-0.14393892884254456;0.6221994161605835;0.3649372160434723;-0.07665197551250458;0.508461058139801;0.3516654074192047;-0.10118477046489716;0.5855780243873596;0.46785444021224976;0.009008078835904598;0.5391330122947693;0.4633041322231293;-0.009119921363890171;0.5780774354934692;0.6349078416824341;-0.01059938408434391;0.5445863008499146;0.6385149359703064;0.015770554542541504;0.5729642629623413;0.13133299052715303;-0.2904838755726814;0.6223920732736588;0.4894145280122757;-0.21001949161291122;0.5059715807437897;0.485012024641037;-0.20312979072332382;0.5746331810951233;0.811751663684845;0.15297671655813852;0.5450742244720459;0.7424980799357096;0.33551554878552753;;acercandose
3.73;0.5669066309928894;0.15845318138599396;-0.28617680072784424;0.6189560294151306;0.23634947836399078;-0.11582734435796738;0.5271462798118591;0.22834405303001404;-0.14228013157844543;0.6234503984451294;0.3667246103286743;-0.07356498390436172;0.5101877450942993;0.35156935453414917;-0.09760184586048126;0.5869585871696472;0.4695895314216614;0.010766721330583096;0.5395315885543823;0.46448978781700134;-0.010859450325369835;0.5795674324035645;0.6393764019012451;-0.016792364418506622;0.5441995859146118;0.6398362517356873;0.02242559753358364;0.5745525062084198;0.13055417835712432;-0.29082169085741044;0.6231819540262222;0.4898359626531601;-0.21596761047840118;0.5079328268766403;0.485355481505394;-0.20198746398091316;0.5748174587885538;0.815117875734965;0.14595312376817068;0.5440990328788757;0.7436061898867289;0.3496394952138265;;acercandose
