segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Etiqueta
0.03,0.4481841623783111,0.1609267890453338,-0.2242871522903442,0.5030431747436523,0.2578029632568359,-0.0633834525942802,0.4027202427387237,0.2546533346176147,-0.0823954120278358,0.5124452710151672,0.3904843926429748,-0.0061189481057226,0.3868627846240997,0.3993317484855652,-0.0553535148501396,0.4817487001419067,0.5272448658943176,0.0040663862600922,0.4247754514217376,0.5274173021316528,-0.0041416701860725,0.476736456155777,0.7225450873374939,-0.0107088731601834,0.4304645359516144,0.7194756269454956,0.0077741765417158,0.4550442576408386,0.1292708106338977,-0.2241425901651382,0.5193098038434982,0.548340767621994,-0.1302503477782011,0.3921928331255913,0.5562518388032913,-0.1669859178364277,0.4743800858656565,0.9037315249443054,0.2059676746527353,0.4352210760116577,0.8980985085169474,0.1992760474483172,alejandose
0.07,0.4482081830501556,0.1608238071203231,-0.207802265882492,0.5029060244560242,0.2575766742229461,-0.0586301460862159,0.402728796005249,0.2541546523571014,-0.0711945295333862,0.5125895738601685,0.3902147114276886,-0.0058080842718482,0.3869253695011139,0.3992379009723663,-0.0461889803409576,0.4817888438701629,0.5271418690681458,0.0021544583141803,0.4248244762420654,0.5275186896324158,-0.0022114436142146,0.4767921864986419,0.7214794158935547,-0.0106979645788669,0.4305025637149811,0.7193958759307861,0.0085943052545189,0.4550292253494262,0.1291377745568752,-0.2074646316468715,0.5197452753782272,0.5482342392206192,-0.1299064587801695,0.3918443918228149,0.5558395981788635,-0.1571132540702819,0.4747955997784932,0.90420800447464,0.1792883872985839,0.4358627299467723,0.9002538919448853,0.180206686258316,alejandose
0.1,0.4482543170452118,0.1607176512479782,-0.2086015045642852,0.5028999447822571,0.2575632929801941,-0.0587597601115703,0.402744323015213,0.2539116442203522,-0.0717135891318321,0.5127987861633301,0.3903208971023559,-0.0058096386492252,0.3870031833648681,0.3992696106433868,-0.0467693954706192,0.4818726181983948,0.5271041989326477,0.0010760168079286,0.4249387085437774,0.5276491641998291,-0.001125676324591,0.4769161939620971,0.720917820930481,-0.0105502167716622,0.4305351972579956,0.7193836569786072,0.0089530069380998,0.4550553441047668,0.129043897986412,-0.2081993728876114,0.5202493667602539,0.5480762869119644,-0.1290667653083801,0.3916642516851425,0.5557627826929092,-0.1582205332815647,0.4752422968546549,0.9048439860343932,0.1751906375090281,0.436319758494695,0.902157704035441,0.1745634451508522,alejandose
0.13,0.4484630823135376,0.160673514008522,-0.2066230475902557,0.5029117465019226,0.2575443983078003,-0.0571264550089836,0.40279221534729,0.2537475228309631,-0.0703490599989891,0.5129615664482117,0.3902460634708404,-0.0048814811743795,0.3870916962623596,0.3992749452590942,-0.0454403273761272,0.4819146990776062,0.5270741581916809,0.0007524643442593,0.4250176548957824,0.5277186036109924,-0.0007982279057614,0.4770511984825134,0.7206836938858032,-0.010563813149929,0.4305685758590698,0.7193613052368164,0.0089179314672946,0.4551558226346969,0.1289989560842514,-0.2062861427664756,0.5206169635057449,0.547199472784996,-0.1278399266302585,0.3914631381630897,0.5556960999965668,-0.1566070728003978,0.4754759867986043,0.9051454067230223,0.1745438476403554,0.4365508159001668,0.9032224416732788,0.1725504770874977,alejandose
0.17,0.4487058818340301,0.1606744825839996,-0.207943394780159,0.5029902458190918,0.2575805187225342,-0.0573796965181827,0.4028419554233551,0.2536854147911072,-0.0707292929291725,0.513130247592926,0.3905084729194641,-0.0049417181871831,0.3871971666812897,0.3992810249328613,-0.045757733285427,0.4820496439933777,0.5270578861236572,0.0007550744339823,0.4251658618450165,0.5277666449546814,-0.0008005828713066,0.4771841466426849,0.720294177532196,-0.00971270352602,0.4306472539901733,0.7192621827125549,0.008843027986586,0.4552919805049896,0.129042088240385,-0.2077148862183094,0.5209473818540573,0.5471692234277725,-0.1278579533100128,0.3913626223802566,0.5554986745119095,-0.15749317035079,0.4755735794703166,0.9051083922386168,0.1774778962135315,0.4367144107818603,0.9038433233896892,0.1733090182145436,alejandose
0.2,0.4490281343460083,0.1607357561588287,-0.2179100811481475,0.5031093955039978,0.2578165233135223,-0.0618437640368938,0.4028604030609131,0.253659039735794,-0.0809559747576713,0.5134232640266418,0.3913970291614532,-0.0062342318706214,0.3872619867324829,0.3993648886680603,-0.0560227967798709,0.4821402132511139,0.5269040465354919,0.0007807063520886,0.425234854221344,0.5277675986289978,-0.0008284951909445,0.477337896823883,0.7198579907417297,-0.0073966365307569,0.4308369755744934,0.7190991044044495,0.0086564319208264,0.4554913401603698,0.1291280545294285,-0.2174284800887108,0.5213252305984497,0.54732745885849,-0.1286812555044889,0.3913536965847015,0.555500715970993,-0.1700159311294555,0.4757327238718669,0.9052638212839762,0.1768994455536206,0.4368047515551249,0.9041077295939128,0.1708332921067873,alejandose
0.23,0.4493546485900879,0.1607506871223449,-0.2220748215913772,0.5032035708427429,0.2579792737960815,-0.0645238608121872,0.4028668701648712,0.2536589205265045,-0.0848245620727539,0.5136533975601196,0.3918775916099548,-0.0077512864954769,0.3872862756252289,0.3996630907058716,-0.0597414560616016,0.4822015464305877,0.5268169641494751,0.000800090492703,0.425266832113266,0.5277774930000305,-0.0008495755027979,0.4774927198886871,0.7196117639541626,-0.0069494838826358,0.4310028851032257,0.7188872694969177,0.0077502052299678,0.4556960254907608,0.1291697591543197,-0.2214380919933319,0.5215776562690735,0.5473259091377258,-0.1299093123525381,0.3913497030735016,0.5557089000940323,-0.1733254939317703,0.4760674436887105,0.9057527979214988,0.1727990955114364,0.4369580745697021,0.9043196439743042,0.1674290945132573,alejandose
0.27,0.449458360671997,0.1608022898435592,-0.2191750705242157,0.5032411813735962,0.258186936378479,-0.0628824234008789,0.402890682220459,0.2536624670028686,-0.0839669555425643,0.5137409567832947,0.3920337557792663,-0.0071839792653918,0.3873493373394012,0.4000318944454193,-0.059301771223545,0.4822331070899963,0.5268035531044006,0.0009421114809811,0.4252937734127044,0.5277953743934631,-0.0009887226624414,0.4775886237621307,0.7193943858146667,-0.006725525483489,0.4311114251613617,0.7187774777412415,0.0065109385177493,0.4557866662740707,0.1292818665504455,-0.2181636244058609,0.5216910988092422,0.547329768538475,-0.1295207031071186,0.3913514539599418,0.555770680308342,-0.1726073585450649,0.4762462675571441,0.9063551425933838,0.1700834780931472,0.4370603958765666,0.9046131571133932,0.1645291671156883,alejandose
0.3,0.4494779407978058,0.1608003079891204,-0.2189793139696121,0.5032619833946228,0.2584618031978607,-0.0628566667437553,0.4029104709625244,0.2536750435829162,-0.083531804382801,0.5138397812843323,0.3929400444030761,-0.0072555867955088,0.3873951137065887,0.4002304971218109,-0.0589341595768928,0.4822602272033691,0.5268082022666931,0.0010738028213381,0.4253478050231933,0.527886688709259,-0.001120317610912,0.4776932001113891,0.7193714380264282,-0.0048876623623073,0.4312955737113952,0.7185906171798706,0.0065293330699205,0.4558255523443222,0.1293142221868038,-0.2178046256303787,0.5217104852199554,0.5486403256654739,-0.1292259916663169,0.3913588374853134,0.5557705610990524,-0.1716395169496536,0.4765625397364298,0.9067837595939636,0.1697858497500419,0.4371377229690552,0.904718816280365,0.1650949120521545,alejandose
0.33,0.4495279788970947,0.1607962101697921,-0.1989422142505645,0.5031728744506836,0.2584984004497528,-0.0515359379351139,0.4029132127761841,0.2536770105361938,-0.0725450441241264,0.513796329498291,0.3929342031478882,-0.0034924787469208,0.3873957395553589,0.4003806412220001,-0.0530534423887729,0.482204407453537,0.5268409252166748,0.0015327837318181,0.4253503680229187,0.5280131101608276,-0.0015743613475933,0.477709025144577,0.7194240093231201,-0.0050884997472167,0.4314230680465698,0.7185347080230713,0.005031784530729,0.4558623313903808,0.1293163813650608,-0.1972295351326465,0.5216332674026489,0.5491009801626205,-0.1258001029491424,0.3913638591766357,0.5557327121496201,-0.1624575965106487,0.476624329884847,0.9072829286257426,0.160956951479117,0.437176764011383,0.9049238562583924,0.1565503900249799,alejandose
