segundo,landmark_10_x,landmark_10_y,landmark_10_z,landmark_11_x,landmark_11_y,landmark_11_z,landmark_12_x,landmark_12_y,landmark_12_z,landmark_13_x,landmark_13_y,landmark_13_z,landmark_14_x,landmark_14_y,landmark_14_z,landmark_23_x,landmark_23_y,landmark_23_z,landmark_24_x,landmark_24_y,landmark_24_z,landmark_25_x,landmark_25_y,landmark_25_z,landmark_26_x,landmark_26_y,landmark_26_z,cara_prom_x,cara_prom_y,cara_prom_z,mano_izquierda_prom_x,mano_izquierda_prom_y,mano_izquierda_prom_z,mano_derecha_prom_x,mano_derecha_prom_y,mano_derecha_prom_z,pie_izquierdo_prom_x,pie_izquierdo_prom_y,pie_izquierdo_prom_z,pie_derecho_prom_x,pie_derecho_prom_y,pie_derecho_prom_z,Etiqueta
0.03,0.5110650658607483,0.2018753737211227,-0.1588106304407119,0.5393122434616089,0.2537608742713928,-0.0652843937277793,0.4829677939414978,0.2512185573577881,-0.0654682740569114,0.5474498271942139,0.3359944522380829,-0.0371691472828388,0.473265677690506,0.3329681158065796,-0.0438543073832988,0.528369665145874,0.411420077085495,-0.0054014432244002,0.4959667921066284,0.4119723439216614,0.0053664888255298,0.5250625610351562,0.5163151025772095,0.0200717449188232,0.4953842759132385,0.512851357460022,0.0517084896564483,0.5143916785717011,0.1834297269582748,-0.1594218224287033,0.5467932671308517,0.4255740344524383,-0.1138736810535192,0.4745287224650383,0.4235133677721023,-0.1118668746203184,0.5212340156237284,0.6276986797650655,0.1089846466978391,0.4975808958212535,0.6137861212094625,0.1752390811840693,acercandose
0.07,0.5097938179969788,0.2006880789995193,-0.130120187997818,0.5389276742935181,0.2534576058387756,-0.0395998694002628,0.4828273057937622,0.2510503828525543,-0.0400302559137344,0.547271192073822,0.3334368467330932,-0.0156553033739328,0.473252922296524,0.3327800631523132,-0.0216054916381835,0.5282390713691711,0.410788357257843,-0.0046169837005436,0.4959666132926941,0.4110828638076782,0.0046089785173535,0.5251694917678833,0.5171533823013306,-0.0047981468960642,0.4954553544521332,0.5138886570930481,0.0290687326341867,0.5135322093963623,0.1825983554124832,-0.1297002643346786,0.5467725694179535,0.4236296936869621,-0.0947744119912386,0.475287564098835,0.4221204072237015,-0.0905812382698059,0.522536059220632,0.6290128231048584,0.0632567747185627,0.4980150858561198,0.6167501409848531,0.1289182553688685,acercandose
0.1,0.5087032914161682,0.1996548622846603,-0.1277273595333099,0.5385721921920776,0.2531138062477112,-0.0371792539954185,0.4827339947223663,0.2507809698581695,-0.0372437164187431,0.5470305681228638,0.3327007591724396,-0.011572646908462,0.4731577634811401,0.3322281837463379,-0.0177991688251495,0.5281248092651367,0.4099346995353699,-0.0041257692500948,0.4959507286548614,0.409963458776474,0.0041298968717455,0.5252379775047302,0.5174962282180786,-0.0098790135234594,0.495598554611206,0.5146507024765015,0.0236005708575248,0.512889152765274,0.1817475661635398,-0.1275032453238964,0.5467926263809204,0.4230140894651413,-0.0895530264824628,0.4752683490514755,0.4204260557889938,-0.0874086897820234,0.5228417714436849,0.6297966440518697,0.0550222022769351,0.4981882472832997,0.6184526284535726,0.1200260743498802,acercandose
0.13,0.5083637833595276,0.1992519795894622,-0.1338588595390319,0.5381956100463867,0.2530873715877533,-0.0409846939146518,0.4822625517845154,0.2507813572883606,-0.044184923171997,0.5465201735496521,0.3325961530208587,-0.0136581975966691,0.4727272391319275,0.3322620689868927,-0.0246300175786018,0.5279585123062134,0.409268856048584,-0.0032066386193037,0.4958735704421997,0.409488707780838,0.0032194550149142,0.5252658724784851,0.5175289511680603,-0.0098055601119995,0.4956566393375397,0.5150786638259888,0.0246428754180669,0.5125611960887909,0.1813999101519584,-0.1336033873260021,0.546771764755249,0.4230467230081558,-0.0901265572756528,0.475233219563961,0.4204462394118309,-0.092657508328557,0.5230122804641724,0.6301537156105042,0.0509322148476106,0.4983017643292745,0.6187788049379984,0.1226232498884201,acercandose
0.17,0.5076493620872498,0.199431911110878,-0.134956881403923,0.5377406477928162,0.2531287670135498,-0.0414206683635711,0.4814905822277069,0.2508974373340606,-0.0430400408804416,0.5460515022277832,0.3326207399368286,-0.0136571815237402,0.4722040593624115,0.3328611552715301,-0.0230790581554174,0.5276716351509094,0.4089950919151306,-0.0033729823771864,0.4957365691661834,0.409460961818695,0.0033968430943787,0.5252178907394409,0.5178253650665283,-0.0166662596166133,0.495656818151474,0.5162484645843506,0.0295280069112777,0.5119725406169892,0.1814578741788864,-0.1348453588783741,0.5467693358659744,0.4229846000671386,-0.0928866732865572,0.4749669507145881,0.420541450381279,-0.0934983994811773,0.5231281518936157,0.630761981010437,0.0460124504752457,0.4984963039557139,0.6187048355738322,0.1350084568063418,acercandose
0.2,0.507067084312439,0.1995457857847213,-0.1272502988576889,0.5370012521743774,0.2531535029411316,-0.0315568335354328,0.4806142151355743,0.2509515583515167,-0.0379442498087883,0.5454981923103333,0.332584947347641,-0.0044340025633573,0.4713597893714905,0.3330263793468475,-0.0200205780565738,0.527018666267395,0.4089587330818176,-0.0030244707595556,0.4952371716499328,0.4094259142875671,0.0030497282277792,0.5248739719390869,0.5189794301986694,-0.0160815902054309,0.4956167936325073,0.5177692770957947,0.0251269191503524,0.5113440036773682,0.1814962282776832,-0.1267540901899337,0.5467314124107361,0.4224074780941009,-0.086977070197463,0.4745106846094131,0.4206436946988106,-0.0909796766936779,0.5230708122253418,0.6310319503148397,0.0540013890713453,0.498503973086675,0.6186796625455221,0.1308286885420481,acercandose
0.23,0.5060691237449646,0.1995458751916885,-0.1264833211898803,0.5360260605812073,0.2531642019748688,-0.0324044339358806,0.4797962009906769,0.2510057985782623,-0.0350601710379123,0.545055627822876,0.33251953125,-0.0070715686306357,0.4706478416919708,0.3329697549343109,-0.0160881076008081,0.5262423753738403,0.408982902765274,-0.0032981266267597,0.4946300685405731,0.4094423055648803,0.0033323443494737,0.5243769884109497,0.5196375250816345,-0.0216942355036735,0.4954724311828613,0.519323468208313,0.0277739148586988,0.510278394818306,0.1812875404953956,-0.1260149642825126,0.5466560870409012,0.4221075624227524,-0.0906911548227071,0.4740644246339798,0.4206801429390907,-0.0877691898494958,0.5229832927385966,0.6315467953681946,0.0487886348273605,0.4986347556114197,0.6186672250429789,0.1351125016808509,acercandose
0.27,0.5050218105316162,0.1993507742881775,-0.1236676424741745,0.534892201423645,0.2530150711536407,-0.0327047035098075,0.4789614081382751,0.2510024607181549,-0.0314095728099346,0.5444232225418091,0.3324429392814636,-0.0086974268779158,0.4698727130889892,0.3327783048152923,-0.0116442097350955,0.5255728363990784,0.4089923501014709,-0.0039674821309745,0.4938654899597168,0.4094784557819366,0.0040066996589303,0.523872435092926,0.5202070474624634,-0.023329097777605,0.4953802525997162,0.5202525854110718,0.0276895090937614,0.5090289354324341,0.1810481235384941,-0.1235071048140525,0.5464822798967361,0.421903982758522,-0.0917292777448892,0.4732084721326828,0.4207384586334228,-0.0820262711495161,0.5229690074920654,0.6317795713742574,0.0502373270574025,0.4985942840576172,0.6189561088879904,0.1388311833143234,acercandose
0.3,0.504080593585968,0.1993274986743927,-0.1222248673439025,0.5337827801704407,0.2528491616249084,-0.0325164683163166,0.4781948626041412,0.2509844899177551,-0.0281971804797649,0.5436152219772339,0.332422524690628,-0.0088498517870903,0.4691170156002044,0.3318502008914947,-0.0076021058484911,0.5249592065811157,0.4088868796825409,-0.0053468961268663,0.4932126402854919,0.4094893038272857,0.0053871944546699,0.5232720971107483,0.5201819539070129,-0.0268975403159856,0.4952137768268585,0.5204903483390808,0.0250000115483999,0.5078865379095078,0.1810170084238052,-0.1223338186740875,0.5463835150003433,0.4214666858315468,-0.0916103459894657,0.4723846539855003,0.4207651391625404,-0.0790802054107189,0.522907574971517,0.631702204545339,0.0506143145418415,0.4986969729264577,0.6189882556597391,0.1402902801831563,acercandose
0.33,0.5035532116889954,0.1993732750415802,-0.1203178465366363,0.5326783061027527,0.252685010433197,-0.0308716166764497,0.4768458604812622,0.251033753156662,-0.027582773938775,0.5429026484489441,0.3323874771595001,-0.0070907366462051,0.4683553278446197,0.3318573832511902,-0.0071355155669152,0.5243876576423645,0.4088765978813171,-0.0054792738519608,0.4925442039966583,0.4096376597881317,0.0055157085880637,0.5227522850036621,0.5203002691268921,-0.0211609601974487,0.4950278699398041,0.5213754773139954,0.020552484318614,0.5070899665355683,0.1810354396700859,-0.1203139200806617,0.546099379658699,0.4205870628356933,-0.0895852427929639,0.4716135263442993,0.4208178892731666,-0.0775906555354595,0.5229142308235168,0.631283680597941,0.0592579624305168,0.4986690878868103,0.6195272405942281,0.1283880348006884,acercandose
